102/391
15.0,15.0
35.0,35.0
27.0,33.0
21.0,21.0
23.0,15.0
23.0,30.0
23.0,23.0
3.0,1.0
27.0,29.0
26.0,13.0
23.0,23.0
13.0,13.0
26.0,24.0
3.0,17.0
31.0,31.0
27.0,27.0
3.0,17.0
32.0,25.0
23.0,30.0
23.0,36.0
3.0,9.0
23.0,30.0
27.0,20.0
7.0,13.0
23.0,33.0
3.0,2.0
3.0,1.0
31.0,28.0
31.0,31.0
31.0,31.0
31.0,4.0
27.0,11.0
32.0,19.0
26.0,17.0
35.0,35.0
34.0,34.0
23.0,36.0
32.0,19.0
23.0,6.0
10.0,10.0
27.0,11.0
27.0,11.0
31.0,7.0
3.0,5.0
32.0,11.0
27.0,14.0
32.0,6.0
27.0,19.0
3.0,24.0
27.0,15.0
31.0,13.0
27.0,14.0
27.0,12.0
11.0,35.0
27.0,30.0
32.0,11.0
3.0,24.0
26.0,26.0
32.0,19.0
3.0,9.0
26.0,17.0
16.0,16.0
27.0,12.0
27.0,22.0
3.0,1.0
10.0,10.0
23.0,23.0
3.0,17.0
27.0,6.0
32.0,11.0
26.0,2.0
27.0,11.0
35.0,35.0
3.0,1.0
32.0,11.0
32.0,20.0
20.0,22.0
34.0,4.0
27.0,14.0
3.0,1.0
32.0,25.0
8.0,5.0
11.0,25.0
3.0,9.0
3.0,1.0
3.0,9.0
0.0,21.0
3.0,3.0
11.0,21.0
27.0,30.0
23.0,28.0
3.0,2.0
3.0,17.0
9.0,10.0
3.0,24.0
27.0,30.0
35.0,4.0
27.0,19.0
27.0,27.0
35.0,35.0
5.0,5.0
23.0,30.0
27.0,20.0
23.0,23.0
16.0,16.0
0.0,28.0
32.0,18.0
32.0,14.0
27.0,20.0
32.0,25.0
23.0,33.0
23.0,28.0
11.0,21.0
27.0,20.0
27.0,20.0
27.0,0.0
7.0,21.0
3.0,2.0
34.0,34.0
3.0,2.0
18.0,18.0
5.0,5.0
23.0,36.0
26.0,24.0
4.0,4.0
23.0,7.0
7.0,4.0
26.0,2.0
27.0,27.0
26.0,13.0
27.0,14.0
26.0,24.0
23.0,33.0
8.0,8.0
10.0,10.0
27.0,20.0
27.0,22.0
27.0,14.0
3.0,17.0
35.0,35.0
18.0,18.0
11.0,10.0
27.0,32.0
27.0,19.0
35.0,35.0
16.0,15.0
32.0,32.0
7.0,36.0
11.0,18.0
16.0,16.0
32.0,25.0
23.0,33.0
7.0,13.0
27.0,12.0
26.0,18.0
34.0,34.0
11.0,15.0
13.0,13.0
23.0,36.0
24.0,24.0
26.0,4.0
4.0,4.0
16.0,16.0
18.0,18.0
26.0,26.0
23.0,36.0
4.0,12.0
10.0,34.0
3.0,3.0
31.0,34.0
27.0,33.0
23.0,27.0
27.0,12.0
3.0,2.0
26.0,2.0
27.0,20.0
18.0,17.0
3.0,1.0
3.0,17.0
35.0,35.0
27.0,6.0
3.0,2.0
26.0,24.0
3.0,2.0
27.0,28.0
3.0,3.0
27.0,19.0
7.0,7.0
27.0,12.0
27.0,32.0
4.0,34.0
27.0,0.0
27.0,33.0
23.0,36.0
26.0,24.0
23.0,29.0
27.0,0.0
35.0,35.0
23.0,7.0
11.0,34.0
23.0,23.0
8.0,8.0
26.0,25.0
35.0,10.0
27.0,32.0
11.0,25.0
23.0,22.0
11.0,35.0
23.0,23.0
3.0,2.0
27.0,22.0
34.0,4.0
16.0,16.0
32.0,20.0
27.0,11.0
23.0,21.0
7.0,10.0
16.0,16.0
3.0,9.0
31.0,7.0
3.0,9.0
7.0,7.0
32.0,20.0
23.0,30.0
23.0,29.0
23.0,36.0
23.0,22.0
3.0,4.0
27.0,11.0
27.0,14.0
27.0,19.0
34.0,34.0
35.0,11.0
34.0,34.0
34.0,4.0
3.0,22.0
23.0,27.0
26.0,26.0
5.0,5.0
3.0,1.0
27.0,6.0
26.0,4.0
8.0,8.0
27.0,12.0
23.0,36.0
31.0,31.0
3.0,1.0
23.0,28.0
23.0,22.0
26.0,18.0
23.0,28.0
31.0,31.0
8.0,8.0
26.0,29.0
32.0,11.0
27.0,32.0
27.0,15.0
8.0,8.0
5.0,5.0
3.0,1.0
3.0,2.0
4.0,4.0
23.0,21.0
27.0,14.0
27.0,22.0
32.0,6.0
11.0,11.0
32.0,6.0
21.0,21.0
26.0,18.0
24.0,24.0
3.0,3.0
3.0,24.0
32.0,15.0
26.0,26.0
3.0,2.0
27.0,15.0
23.0,10.0
23.0,30.0
27.0,15.0
26.0,24.0
27.0,12.0
18.0,18.0
27.0,33.0
23.0,23.0
26.0,29.0
26.0,26.0
3.0,1.0
27.0,31.0
27.0,29.0
16.0,16.0
24.0,24.0
35.0,35.0
3.0,9.0
27.0,6.0
32.0,25.0
23.0,21.0
11.0,7.0
27.0,33.0
7.0,7.0
27.0,6.0
24.0,24.0
27.0,0.0
31.0,7.0
8.0,8.0
11.0,12.0
26.0,4.0
23.0,36.0
16.0,16.0
3.0,17.0
23.0,22.0
3.0,2.0
27.0,0.0
8.0,8.0
26.0,18.0
27.0,12.0
26.0,26.0
27.0,30.0
11.0,12.0
23.0,13.0
27.0,22.0
11.0,11.0
27.0,20.0
32.0,19.0
27.0,32.0
8.0,5.0
9.0,3.0
26.0,25.0
23.0,28.0
13.0,13.0
0.0,12.0
27.0,12.0
26.0,24.0
34.0,4.0
32.0,19.0
10.0,10.0
27.0,20.0
23.0,32.0
23.0,21.0
23.0,10.0
23.0,28.0
16.0,8.0
3.0,17.0
9.0,1.0
11.0,7.0
23.0,33.0
18.0,18.0
11.0,25.0
24.0,2.0
11.0,12.0
3.0,17.0
26.0,26.0
8.0,8.0
7.0,7.0
3.0,9.0
31.0,31.0
