@relation AALTDChallenge20

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.594337,-0.605328,-0.624302,-0.602884,-0.694843,-0.870227,-1.01932,-1.32371,-1.41228,-1.56541,-1.58203,-1.35004,-0.886896,-0.584151,-0.614052,-0.558631,-0.520106,-0.550309,-0.586667,-0.603428,-0.550115,-0.806053,-0.944572,-1.19511,-1.30393,-1.48325,-1.14539,-0.97874,-0.813869,-0.52019,-0.510724,-0.459955,-0.417328,-0.427666,-0.414631,-0.436239,-0.736017,-0.569195,-0.549806,-0.505734,-0.498227,-0.594922,-0.613148,-0.62654,-0.598373,-0.562569,-0.604036,-0.582788,-0.557784,-0.525659,-0.53564,4
-0.849636,-0.847596,-0.849363,-0.846805,-0.845616,-0.846951,-0.850613,-0.851605,-0.854508,-0.853381,-0.858843,-0.854109,-0.856623,-0.860477,-0.864928,-0.86705,-0.869893,-0.674961,-0.682834,-0.715241,-0.778744,-0.786875,-0.774207,-0.762211,-0.764546,-0.768336,-0.757904,-0.762975,-0.753404,-0.755179,-0.762725,-0.769664,-0.772362,-0.769781,-0.717685,-0.70405,-0.689571,-0.690573,-0.706117,-0.69784,-0.694742,-0.71211,-0.700728,-0.686286,-0.680838,-0.641171,-0.653505,-0.643657,-0.661513,-0.641359,-0.652696,3
-0.464015,-0.466761,-0.462696,-0.463562,-0.464451,-0.462484,-0.464815,-0.467182,-0.474375,-0.474941,-0.48498,-0.494923,-0.504809,-0.514961,-0.508207,-0.511388,-0.506677,-0.506022,-0.510687,-0.516163,-0.511172,-0.515656,-0.513938,-0.511367,-0.515466,-0.519888,-0.525516,-0.524654,-0.515365,-0.499465,-0.505811,-0.502284,-0.50471,-0.505343,-0.485212,-0.479371,-0.492915,-0.495768,-0.493353,-0.495817,-0.49588,-0.493949,-0.50213,-0.505371,-0.504222,-0.50427,-0.498169,-0.498475,-0.501594,-0.499714,-0.50041,3
-0.780828,-0.780951,-0.768904,-0.739231,-0.735576,-0.768623,-0.765788,-0.832774,-0.951385,-1.30955,-1.52657,-1.78303,-1.9321,-1.57861,-1.17091,-1.01732,-0.532793,-0.357655,-0.257772,-0.16989,-0.17108,-0.259001,-0.390452,-0.632294,-0.895656,-1.26879,-1.27545,-1.45781,-1.31028,-1.13583,-0.960721,-0.816584,-0.437722,-0.343289,-0.519817,-0.334361,-0.29363,-0.264716,-0.237508,-0.4002,-0.268436,-0.444586,-0.563282,-0.518071,-0.48302,-0.517668,-0.46482,-0.414869,-0.443626,-0.471163,-0.46321,4
-0.876736,-0.877584,-0.88025,-0.883133,-0.86665,-0.878451,-1.01004,-0.887008,-1.01482,-0.883805,-0.871496,-0.861516,-0.849159,-0.821233,-0.816821,-0.812977,-0.817539,-0.808881,-0.801253,-0.802532,-0.796042,-0.799465,-0.798656,-0.796428,-0.799739,-0.800501,-0.802789,-0.804747,-0.808712,-0.803136,-0.802651,-0.806588,-0.834604,-0.835668,-0.843939,-0.84797,-0.856002,-0.914575,-0.878705,-0.878091,-0.860299,-0.902541,-0.895397,-0.907926,-0.860301,-0.861281,-0.899973,-0.937389,-0.886434,-0.864738,-0.870045,3
-0.667014,-0.669634,-0.668993,-0.660744,-0.662714,-0.666795,-0.655089,-0.442769,-0.517399,-0.515588,-0.494705,-0.252226,-0.347622,-0.388217,-0.486965,-0.436455,-0.418655,-0.364582,-0.293637,-0.259213,-0.285994,-0.257671,-0.277673,-0.414122,-0.808872,-0.945935,-1.21362,-1.10792,-0.958247,-0.625791,-0.433716,-0.401505,-0.382459,-0.998933,-0.906579,-0.906351,-0.474633,-0.281094,-0.693355,-0.667699,-0.974547,-0.927397,-0.804975,-0.62318,-0.571611,-0.557656,-0.462868,-0.45695,-0.435445,-0.440637,-0.449012,5
-0.865847,-0.866153,-1.00206,-0.997912,-0.994343,-0.870472,-0.971998,-0.985523,-0.850877,-0.851743,-0.941535,-0.914541,-0.798756,-0.795549,-0.795369,-0.793275,-0.781653,-0.780558,-0.783599,-0.789217,-0.789342,-0.790482,-0.791934,-0.786013,-0.796552,-0.826136,-0.832338,-0.854361,-0.866051,-0.873473,-0.982227,-0.999504,-1.01671,-1.02795,-1.0192,-0.919887,-0.931688,-0.919831,-0.919553,-0.924844,-0.927762,-0.931213,-0.927843,-0.930593,-0.927086,-1.056,-0.907434,-1.07481,-1.063,-0.904668,-0.913975,1
-0.361342,-0.362454,-0.360805,-0.337745,-0.353434,-0.362052,-0.420285,-0.416912,-0.366547,-0.361684,-0.423242,-0.432381,-0.448994,-0.724819,-0.804698,-0.972227,-1.1674,-1.22276,-1.3154,-1.21684,-1.08012,-0.983424,-0.978541,-0.957863,-0.521778,-0.539643,-0.308605,-0.317076,-0.322154,-0.346958,-0.359764,-0.848849,-0.891498,-1.13519,-0.815695,-0.768851,-0.760321,-0.729304,-0.674929,-0.653981,-0.635438,-0.724444,-0.724186,-0.724196,-0.684093,-0.712132,-0.71721,-0.717076,-0.711968,-0.682425,-0.685082,6
-0.926279,-0.880532,-0.878936,-0.882222,-0.927836,-0.857961,-0.874488,-0.976115,-0.958541,-0.982821,-0.89426,-0.897605,-0.947122,-0.932967,-0.905385,-0.895636,-0.906446,-0.853542,-0.813055,-0.814049,-0.803837,-0.845879,-0.82851,-0.821744,-0.807756,-0.817777,-0.852164,-0.829001,-0.809728,-0.823551,-0.851119,-0.868958,-0.901658,-0.871226,-0.876063,-0.862877,-0.869149,-0.888927,-0.913613,-0.903307,-0.856614,-0.93471,-0.919921,-0.936079,-0.936292,-0.929403,-0.947859,-0.951272,-0.956076,-0.918461,-0.89982,3
-0.488036,-0.494835,-0.522451,-0.481019,-0.492168,-0.528392,-0.51721,-0.524365,-0.530131,-0.505231,-0.529576,-0.526429,-0.530432,-0.506288,-0.517871,-0.524483,-0.502017,-0.534794,-0.534942,-0.517339,-0.535414,-0.539643,-0.530629,-0.507715,-0.519706,-0.518461,-0.519162,-0.531898,-0.522652,-0.511367,-0.50568,-0.586822,-0.543804,-0.481322,-0.465074,-0.532983,-0.54489,-0.551307,-0.577919,-0.544496,-0.537276,-0.537118,-0.553463,-0.53365,-0.532916,-0.550128,-0.523475,-0.530948,-0.521832,-0.513185,-0.542206,2
-0.25734,-0.376058,-0.237711,-0.376355,-0.258187,-0.252659,-0.24392,-0.228542,-0.238039,-0.238105,-0.239749,-0.247537,-0.25914,-0.323649,-0.380622,-0.697419,-0.766477,-0.93771,-1.2792,-1.45104,-1.48169,-1.49906,-1.444,-1.26426,-0.715547,-0.423676,-0.518952,-0.502869,-0.628378,-0.55613,-0.421296,-0.481295,-0.488731,-0.580207,-0.625678,-0.418433,-1.44843,-1.28043,-1.14073,-1.04161,-0.83876,-0.685645,-0.510335,-0.373881,-0.394834,-0.365803,-0.366535,-0.368821,-0.368986,-0.372188,-0.372375,6
-0.846206,-0.845445,-0.853765,-0.831177,-0.836261,-0.844045,-0.849416,-0.846373,-0.847773,-0.848008,-0.838919,-0.841827,-0.845593,-0.846769,-0.841948,-0.848613,-0.870955,-0.884428,-0.879214,-0.864489,-0.856461,-0.876413,-0.855576,-0.863011,-0.823003,-0.901268,-0.888951,-0.887287,-0.90219,-0.904883,-0.916713,-0.89103,-0.898566,-0.903815,-0.886536,-0.880543,-0.921405,-0.904258,-0.905946,-0.894894,-0.911939,-0.920237,-0.932154,-0.934714,-0.909785,-0.922902,-0.898096,-0.926457,-0.919174,-0.90991,-0.879849,1
-0.786494,-0.839778,-0.820092,-0.761628,-0.776538,-0.725883,-0.758764,-0.862233,-0.90608,-0.952531,-1.03873,-1.22241,-1.35414,-1.41453,-1.51031,-1.55102,-1.57724,-1.66945,-1.59426,-1.36823,-1.05475,-1.03111,-0.573416,-0.629719,-0.702838,-0.490108,-0.498254,-0.47733,-0.482363,-0.490051,-0.435018,-0.331134,-1.21975,-1.63472,-1.66684,-1.56475,-1.45542,-1.34151,-1.21357,-1.13022,-1.05232,-0.713959,-0.7173,-0.703388,-0.727099,-0.938135,-0.907087,-0.902724,-1.06143,-0.910267,-0.795568,4
-0.798427,-0.84173,-0.862456,-0.802405,-0.856365,-0.781383,-0.790431,-0.779812,-0.78206,-0.813409,-0.81086,-0.844848,-0.819823,-0.81368,-0.765754,-0.786039,-0.771217,-0.774533,-0.84441,-1.04086,-1.17981,-1.3207,-1.48109,-1.66495,-1.67898,-1.54032,-1.42755,-1.33408,-1.15178,-1.35079,-1.34487,-1.34997,-1.34227,-0.969395,-1.17629,-1.17919,-1.18157,-1.45331,-1.20277,-1.16925,-0.98194,-1.10172,-1.22431,-1.44349,-1.54717,-1.45646,-1.37206,-1.00759,-0.852044,-0.727865,-0.701432,6
-1.1394,-1.12586,-1.10102,-1.10961,-1.11454,-1.11842,-1.11857,-1.11407,-1.12827,-1.14392,-1.13466,-1.09274,-1.11869,-1.13063,-1.12462,-1.12472,-1.15611,-1.15774,-1.10471,-1.15663,-1.13757,-1.10826,-1.07524,-1.0561,-1.05083,-0.937525,-1.02432,-1.02417,-0.920982,-1.01218,-1.01077,-0.999728,-1.00422,-1.02516,-1.01237,-1.01954,-1.0363,-1.04757,-1.01099,-1.01988,-1.05859,-1.04244,-1.06007,-1.07312,-0.98252,-1.02555,-1.02019,-1.04454,-1.01594,-1.04362,-1.06969,3
-0.388899,-0.358494,-0.387399,-0.367719,-0.392697,-0.369228,-0.316499,-0.369629,-0.357921,-0.342916,-0.352899,-0.380643,-0.403391,-0.419081,-0.435664,-0.405181,-0.432927,-0.43986,-0.426023,-0.423654,-0.433526,-0.450209,-0.45221,-0.468593,-0.492014,-0.458095,-0.437101,-0.43279,-0.429715,-0.506707,-0.514209,-0.511155,-0.51566,-0.4944,-0.48781,-0.504096,-0.492916,-0.458711,-0.47493,-0.408043,-0.388369,-0.432042,-0.461634,-0.461709,-0.407289,-0.478424,-0.498774,-0.395213,-0.392989,-0.391705,-0.390698,2
-0.448568,-0.456719,-0.453411,-0.45465,-0.505198,-0.48583,-0.458889,-0.466506,-0.459643,-0.461291,-0.506445,-0.443595,-0.449527,-0.477719,-0.458444,-0.47197,-0.453092,-0.459458,-0.462029,-0.45982,-0.45873,-0.570499,-0.607792,-0.55915,-0.566816,-0.582288,-0.60179,-0.566972,-0.624974,-0.585818,-0.594986,-0.590489,-0.573964,-0.56646,-0.58099,-0.611599,-0.568388,-0.566192,-0.557053,-0.581456,-0.534902,-0.50179,-0.5172,-0.502691,-0.532389,-0.511394,-0.514742,-0.490445,-0.461956,-0.478536,-0.483478,3
