@relation AALTDChallenge1

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.82168,-1.84199,-1.82136,-1.84564,-1.94172,-2.00578,-1.81761,-1.56025,-1.22589,-0.853063,-0.419435,0.00928556,0.381121,0.272432,0.0667636,-0.0170162,-0.0347222,-0.0271343,-0.340397,0.0997566,0.131993,0.329044,0.595222,0.624985,0.616613,0.45641,0.395317,0.288116,0.250682,0.235802,0.197454,0.166,0.137392,0.0521281,-0.123506,-0.41847,-0.852231,-1.20143,-1.43609,-1.70443,-1.85203,-1.83331,-1.84381,-1.83062,-1.82071,-1.78146,-1.80478,-1.79971,-1.75132,-1.77235,-1.76163,4
-1.60011,-1.59942,-1.59573,-1.59975,-1.59573,-1.60201,-1.60002,-1.59869,-1.60074,-1.59181,-1.59111,-1.5906,-1.5921,-1.60236,-1.59923,-1.59897,-1.60368,-1.5567,-1.56575,-1.56981,-1.5157,-1.52163,-1.52646,-1.52576,-1.52595,-1.52276,-1.51854,-1.52319,-1.52514,-1.53206,-1.53242,-1.54452,-1.54286,-1.55394,-1.57352,-1.57708,-1.56723,-1.57448,-1.56028,-1.55478,-1.54251,-1.56685,-1.58549,-1.58192,-1.59927,-1.58616,-1.59558,-1.58229,-1.57606,-1.57225,-1.56596,3
-1.75503,-1.75268,-1.75128,-1.75045,-1.75067,-1.74999,-1.75467,-1.75946,-1.7597,-1.73554,-1.72911,-1.72238,-1.71356,-1.6957,-1.67058,-1.66412,-1.66379,-1.69077,-1.68007,-1.66992,-1.6691,-1.66945,-1.66306,-1.73857,-1.69265,-1.68405,-1.70884,-1.72297,-1.69858,-1.70648,-1.75755,-1.78336,-1.78348,-1.80236,-1.80049,-1.80726,-1.80402,-1.81713,-1.82225,-1.81448,-1.8123,-1.80739,-1.8003,-1.7985,-1.79914,-1.7961,-1.80798,-1.81087,-1.81047,-1.80651,-1.80261,3
-1.89397,-1.89503,-1.89195,-1.89078,-1.88903,-1.98542,-1.989,-1.93592,-1.81221,-1.55874,-1.24504,-0.81556,-0.548436,0.0702645,0.323102,0.411096,0.368968,0.0684912,0.00810865,0.0906089,0.0862762,0.132411,-0.0436595,0.227906,0.321975,0.356468,0.0545114,-0.128359,-0.145127,-0.136538,-0.098245,-0.0789255,-0.0658397,-0.0349315,-0.00694849,-0.00334469,-0.00532052,0.0134041,-0.0405544,-0.248277,-0.595659,-0.987838,-1.40142,-1.73241,-1.86153,-2.03931,-1.94017,-1.87984,-1.95288,-1.94948,-1.93134,4
-2.15319,-2.15828,-2.16775,-2.1756,-2.15062,-2.16043,-2.17059,-2.1857,-2.18976,-2.18759,-2.12664,-2.08765,-2.04884,-1.99358,-1.98541,-1.99035,-1.97789,-1.9807,-1.98214,-1.97897,-1.98312,-1.97077,-1.9751,-1.97427,-1.97516,-1.97436,-1.95958,-1.96559,-1.9778,-1.98009,-1.98442,-1.99645,-2.04179,-2.08743,-2.14322,-2.15825,-2.17858,-2.1612,-2.1245,-2.12829,-2.14093,-2.13293,-2.12961,-2.12436,-2.14445,-2.17505,-2.18225,-2.1878,-2.20447,-2.21534,-2.20647,3
-1.43908,-1.43486,-1.44342,-1.415,-1.4239,-1.42571,-1.4227,-1.98616,-1.94005,-1.89057,-1.92694,-1.65275,-1.39506,-1.09533,-0.775837,-0.319821,-0.0933918,0.0506932,0.140576,0.193753,0.143533,0.10346,-0.000598724,-0.0961067,-0.117888,-0.0737608,-0.0839935,-0.0638114,0.149129,0.195742,0.206006,0.0864052,0.157608,0.298676,0.328578,0.284965,0.0750421,0.029533,-0.230162,-0.593728,-1.06001,-1.17328,-1.84852,-2.01929,-2.01678,-2.01565,-2.02547,-2.04965,-2.04468,-1.99845,-2.00825,5
-2.14011,-2.18043,-2.18425,-2.16547,-2.16635,-2.18836,-2.17162,-2.15248,-2.08072,-2.00607,-1.94306,-1.89458,-1.75312,-1.71634,-1.71711,-1.71169,-1.67899,-1.68453,-1.67496,-1.68226,-1.66084,-1.67263,-1.66904,-1.6583,-1.70486,-1.80095,-1.86541,-1.9103,-1.96974,-1.99792,-2.02311,-2.04747,-2.08966,-2.12585,-2.12886,-2.14278,-2.17134,-2.13408,-2.10762,-2.12622,-2.15136,-2.17597,-2.1638,-2.17779,-2.17766,-2.17849,-2.16689,-2.15667,-2.13474,-2.13435,-2.13855,1
-0.45101,-0.452856,-0.449891,-0.451067,-0.450883,-0.448971,-0.450931,-0.444764,-0.448028,-0.437884,-0.443415,-0.433622,-0.344248,-1.72095,-1.58865,-1.39973,-1.04167,-0.689794,-0.477403,-0.324568,-0.261848,-0.134594,-0.0499185,0.188087,0.140809,0.132963,0.145989,0.158804,0.142967,0.148613,0.0732834,-0.0842199,-0.5774,-0.958769,-1.3902,-1.65647,-1.74646,-1.81029,-1.70621,-1.70563,-1.7153,-1.79711,-1.80173,-1.80657,-1.77689,-1.79107,-1.80579,-1.77681,-1.76896,-1.75634,-1.77089,6
-2.30225,-2.14698,-2.14955,-2.14731,-2.1858,-2.13151,-2.14312,-2.0961,-2.09937,-2.10547,-2.11713,-2.14904,-2.03039,-2.01153,-1.96381,-1.93496,-1.91208,-1.89147,-1.88203,-1.88121,-1.88289,-1.88476,-1.88771,-1.8795,-1.89007,-1.88506,-1.88954,-1.91371,-1.91878,-1.93549,-1.91935,-1.90757,-1.93243,-1.96569,-2.00039,-2.01593,-2.0075,-2.08109,-2.05769,-2.11155,-2.1592,-2.16995,-2.15283,-2.30349,-2.29142,-2.28463,-2.10132,-2.10674,-2.10131,-2.13612,-2.12859,3
-1.71534,-1.72548,-1.71327,-1.70129,-1.72103,-1.71549,-1.72676,-1.73616,-1.75729,-1.74909,-1.75628,-1.74372,-1.75655,-1.7522,-1.76899,-1.76911,-1.73547,-1.74655,-1.7568,-1.75351,-1.78804,-1.78833,-1.73935,-1.69334,-1.72221,-1.74004,-1.73508,-1.73551,-1.72624,-1.68917,-1.63839,-1.81739,-1.73156,-1.57759,-1.58848,-1.75281,-1.76857,-1.7653,-1.76515,-1.77218,-1.74538,-1.75144,-1.75874,-1.74314,-1.72927,-1.7296,-1.7307,-1.72011,-1.72035,-1.71938,-1.73348,2
