@relation AALTDChallenge13

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.369,-1.38236,-1.37194,-1.38362,-1.5608,-1.54381,-1.46481,-1.28063,-1.02752,-0.827562,-0.562911,-0.122272,0.160424,-0.0367349,-0.263369,-0.223171,-0.202889,-0.196325,-0.176979,-0.131498,-0.0433757,0.140763,0.270133,0.26527,0.28483,0.304994,0.257309,0.174773,0.180194,0.190982,0.167664,0.152739,0.136047,0.0608525,-0.0725718,-0.291045,-0.603488,-0.837597,-1.03381,-1.27433,-1.38366,-1.4508,-1.4276,-1.40239,-1.40085,-1.34838,-1.40752,-1.40479,-1.33356,-1.35278,-1.34392,4
-1.25065,-1.25058,-1.25085,-1.25075,-1.25099,-1.25164,-1.25171,-1.25068,-1.24953,-1.24849,-1.24685,-1.24676,-1.24878,-1.24828,-1.24116,-1.24166,-1.2405,-1.20035,-1.21091,-1.21198,-1.21249,-1.21218,-1.21239,-1.21063,-1.21063,-1.2109,-1.21067,-1.21328,-1.21671,-1.21837,-1.22032,-1.21819,-1.21711,-1.21598,-1.21977,-1.21923,-1.21548,-1.22609,-1.22017,-1.21623,-1.21111,-1.23257,-1.24205,-1.24104,-1.24914,-1.23587,-1.24194,-1.23236,-1.22895,-1.22646,-1.22566,3
-1.3493,-1.34847,-1.34759,-1.34701,-1.34661,-1.34639,-1.34926,-1.35313,-1.3532,-1.33117,-1.32793,-1.32499,-1.32024,-1.30733,-1.29599,-1.29417,-1.29428,-1.31971,-1.31278,-1.30175,-1.29999,-1.2995,-1.29639,-1.36637,-1.32455,-1.30887,-1.31855,-1.32571,-1.31062,-1.30734,-1.34679,-1.37434,-1.37446,-1.38632,-1.3862,-1.3865,-1.38462,-1.39337,-1.39935,-1.39348,-1.39547,-1.39206,-1.38678,-1.3841,-1.38368,-1.38197,-1.39024,-1.39269,-1.39171,-1.3894,-1.38808,3
-1.50275,-1.50236,-1.49669,-1.4961,-1.49394,-1.534,-1.54529,-1.49602,-1.36834,-1.19482,-0.969362,-0.729955,-0.698199,-0.0411842,0.018105,0.0481498,0.0897109,-0.153403,0.0358664,0.00860815,0.00743591,0.0205502,-0.120565,-0.0890287,-0.0830324,0.160365,0.0036074,-0.127646,-0.143737,-0.118514,-0.071193,-0.0458566,-0.0222883,-0.000973427,0.0233148,0.0302328,0.0343467,0.0364371,0.0070383,-0.177941,-0.430086,-0.73365,-0.97357,-1.31264,-1.35287,-1.58026,-1.49704,-1.46244,-1.45925,-1.49293,-1.49569,4
-1.72171,-1.72974,-1.7345,-1.74268,-1.72414,-1.7321,-1.74275,-1.76183,-1.76273,-1.76054,-1.70288,-1.66459,-1.63541,-1.59259,-1.58463,-1.58341,-1.5826,-1.58314,-1.58232,-1.58344,-1.58502,-1.58408,-1.58329,-1.58234,-1.58203,-1.58151,-1.57003,-1.56397,-1.57212,-1.57841,-1.5808,-1.59147,-1.62393,-1.68507,-1.73192,-1.74681,-1.76508,-1.76898,-1.73797,-1.72682,-1.72772,-1.73471,-1.73243,-1.73475,-1.73081,-1.7545,-1.77904,-1.77872,-1.78924,-1.79164,-1.78514,3
-1.18908,-1.19262,-1.19242,-1.17468,-1.18382,-1.18546,-1.17106,-1.54794,-1.48548,-1.42267,-1.46675,-1.22673,-1.04464,-0.867222,-0.607246,-0.255794,-0.100756,0.0100166,0.0797121,0.107779,0.111725,0.0931353,0.0150551,-0.0902793,-0.166014,-0.232971,-0.244341,-0.267017,-0.103382,-0.0217872,-0.109701,-0.0808411,0.0727622,0.0568997,0.0699653,0.0301873,-0.0271129,-0.205453,-0.367675,-0.518315,-0.855404,-0.991669,-1.48683,-1.53954,-1.54459,-1.54473,-1.55319,-1.56344,-1.5648,-1.55516,-1.55371,5
-1.61917,-1.65088,-1.65311,-1.6393,-1.64061,-1.65913,-1.64914,-1.62891,-1.57936,-1.53199,-1.48039,-1.44524,-1.35877,-1.3337,-1.31784,-1.31334,-1.29196,-1.2957,-1.29041,-1.29648,-1.28783,-1.29389,-1.28653,-1.27806,-1.3063,-1.37785,-1.42912,-1.46338,-1.50555,-1.52919,-1.54198,-1.56358,-1.59611,-1.62139,-1.62581,-1.63244,-1.65296,-1.6307,-1.61134,-1.62484,-1.644,-1.65347,-1.64678,-1.66345,-1.66018,-1.66059,-1.65403,-1.64625,-1.62996,-1.63138,-1.62842,1
-0.557218,-0.556223,-0.555667,-0.559465,-0.554616,-0.555141,-0.55718,-0.552525,-0.554941,-0.541811,-0.549743,-0.546735,-0.516778,-1.26131,-1.18753,-1.08616,-0.854617,-0.625217,-0.49378,-0.40766,-0.411156,-0.35953,-0.308203,-0.12976,-0.17269,-0.150505,-0.102463,-0.101259,-0.106655,-0.108226,-0.139856,-0.324446,-0.329946,-0.363751,-1.02542,-1.30756,-1.315,-1.38915,-1.23642,-1.24877,-1.25822,-1.33756,-1.36199,-1.35539,-1.36588,-1.3363,-1.36016,-1.32593,-1.31805,-1.3044,-1.31081,6
-1.70288,-1.68898,-1.6888,-1.68652,-1.67719,-1.68146,-1.68592,-1.68417,-1.6859,-1.69156,-1.68765,-1.68234,-1.64046,-1.62815,-1.58988,-1.54422,-1.53557,-1.50149,-1.48274,-1.52501,-1.50593,-1.52749,-1.52894,-1.5285,-1.51511,-1.5365,-1.53616,-1.55616,-1.56282,-1.57045,-1.5571,-1.52144,-1.56372,-1.56118,-1.56699,-1.61972,-1.63033,-1.66898,-1.6768,-1.69473,-1.72809,-1.71882,-1.71312,-1.71597,-1.71205,-1.70371,-1.70584,-1.70902,-1.70592,-1.71435,-1.70635,3
-1.30185,-1.30945,-1.29905,-1.29023,-1.30688,-1.30462,-1.31037,-1.32151,-1.33241,-1.3273,-1.333,-1.32172,-1.33375,-1.33509,-1.34624,-1.34763,-1.31909,-1.32909,-1.33559,-1.3367,-1.37579,-1.3884,-1.33019,-1.28996,-1.32721,-1.33838,-1.33761,-1.34478,-1.33933,-1.32917,-1.3261,-1.36868,-1.35254,-1.35016,-1.359,-1.36456,-1.36921,-1.37126,-1.3702,-1.37346,-1.34784,-1.35345,-1.35237,-1.34807,-1.32822,-1.32869,-1.32642,-1.31487,-1.31302,-1.31056,-1.32644,2
