@relation AALTDChallenge23

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.810086,-0.818863,-0.78806,-0.816695,-0.857897,-1.06282,-1.18112,-1.38197,-1.30595,-1.45884,-1.33106,-1.09928,-0.242192,-0.375037,-0.688694,-0.702296,-0.531622,-0.693743,-0.695346,-0.622987,-0.794207,-0.803717,-0.494199,-0.728199,-0.764236,-0.55324,-0.459965,-0.24585,-0.000407476,0.229768,0.361957,0.459911,0.433166,0.552294,0.327541,0.240524,0.0673532,-0.112152,-0.305851,-0.500086,-0.641886,-0.73543,-0.756132,-0.778303,-0.730352,-0.736694,-0.694982,-0.740081,-0.716364,-0.757526,-0.741532,4
-0.754927,-0.706829,-0.758939,-0.758864,-0.748027,-0.741597,-0.755998,-0.756336,-0.720506,-0.752012,-0.757162,-0.686931,-0.641918,-0.627264,-0.563642,-0.615426,-0.49299,-0.360969,-0.273161,-0.254229,-0.237104,-0.247898,-0.211967,-0.246524,-0.24578,-0.216289,-0.186065,-0.249006,-0.169409,-0.228472,-0.275481,-0.303941,-0.311367,-0.313532,-0.513233,-0.488703,-0.538506,-0.549807,-0.557731,-0.571276,-0.593912,-0.433775,-0.518649,-0.567146,-0.584666,-0.542381,-0.543089,-0.485137,-0.538306,-0.530174,-0.529384,3
-0.564249,-0.566431,-0.565456,-0.568399,-0.568194,-0.571152,-0.570798,-0.52577,-0.611332,-0.622207,-0.60309,-0.522145,-0.472027,-0.39562,-0.322276,-0.321724,-0.273432,-0.243569,-0.235009,-0.238347,-0.272282,-0.278067,-0.323022,-0.322806,-0.288595,-0.312963,-0.353362,-0.403259,-0.571197,-0.353474,-0.397835,-0.57154,-0.637387,-0.636854,-0.63065,-0.618319,-0.618577,-0.629002,-0.602992,-0.630857,-0.644497,-0.649898,-0.64275,-0.617134,-0.622745,-0.623408,-0.616788,-0.619167,-0.618444,-0.616477,-0.617368,3
-0.809376,-0.824759,-0.789241,-0.799005,-0.812142,-0.770797,-0.713867,-0.709545,-0.784955,-1.04163,-1.29392,-1.46804,-1.57704,-1.21547,-0.932376,-0.953128,-0.589823,-0.444281,-0.460769,-0.483576,-0.494707,-0.544168,-0.91662,-0.844651,-0.948521,-0.807356,-0.925708,-0.682177,-0.53429,-0.268793,-0.0100764,0.219632,0.40759,0.484808,0.515429,0.547776,0.549835,0.527591,0.484425,0.401698,0.276087,0.200976,0.0592516,-0.0359785,-0.132884,-0.241609,-0.444847,-0.562016,-0.528097,-0.47732,-0.51003,4
-0.797694,-0.798753,-0.800469,-0.80069,-0.790563,-0.798786,-0.797488,-0.807482,-0.716814,-0.855657,-0.898071,-0.808135,-0.77216,-0.758717,-0.756385,-0.73809,-0.732145,-0.707502,-0.704665,-0.719803,-0.740886,-0.764676,-0.75203,-0.743149,-0.758388,-0.743029,-0.749886,-0.758645,-0.797102,-0.786807,-0.582144,-0.686953,-0.725982,-0.72406,-0.670789,-0.663882,-0.691929,-0.823577,-0.824131,-0.79685,-0.794087,-0.783513,-0.79909,-0.810624,-0.822642,-0.828236,-0.827587,-0.806396,-0.819623,-0.809931,-0.805721,3
-0.812718,-0.821168,-0.831379,-0.814503,-0.822099,-0.826519,-0.814564,-0.806515,-0.727711,-0.613989,-0.512441,-0.407027,-0.222414,-0.109995,-0.0378403,0.115624,0.102611,0.215556,0.219313,0.218783,0.221846,0.152079,0.0414222,-0.170359,-0.27185,-0.601182,-0.603037,-0.852342,-0.414047,-0.547323,-0.517226,-0.392585,-0.522819,-0.542744,-0.607294,-0.62523,-0.612811,-0.54589,-0.777926,-0.50756,-0.938722,-0.83567,-0.837336,-0.880231,-0.743116,-0.615122,-0.599549,-0.660116,-0.721282,-0.746084,-0.761057,5
-0.35898,-0.351665,-0.398628,-0.345991,-0.295307,-0.109899,0.0515523,0.105771,0.174518,0.27263,0.267258,0.293559,0.302695,0.316459,0.222133,0.261917,0.240745,0.225737,0.187453,0.19463,0.194692,0.193076,0.227089,0.191382,0.192211,0.173903,0.188402,0.147242,0.0534103,0.024007,-0.0524638,-0.0810619,-0.0641641,-0.0774073,-0.12398,-0.26307,-0.167213,-0.315094,-0.314582,-0.319963,-0.338853,-0.340768,-0.331487,-0.367603,-0.343775,-0.342563,-0.34826,-0.264311,-0.354304,-0.337395,-0.326279,1
-0.833568,-0.828355,-0.832476,-0.83717,-0.837612,-0.823505,-0.811389,-0.84502,-0.828998,-0.836288,-0.836591,-0.928294,-1.07898,-1.16454,-1.25741,-1.34555,-1.31068,-0.988435,-0.870091,-0.79988,-0.539517,-0.50408,-0.523945,-0.613404,-0.61398,-0.634881,-0.626,-0.703982,-0.656427,-0.625476,-0.780134,-0.818796,-0.979845,-1.45203,-1.255,-0.989904,-0.869036,-0.853868,-0.800684,-0.7843,-0.761987,-0.77597,-0.782284,-0.79517,-0.806591,-0.806864,-0.827306,-0.812621,-0.840556,-0.804663,-0.833928,6
-0.824699,-0.793146,-0.800389,-0.798031,-0.79375,-0.783579,-0.807229,-0.800156,-0.762743,-0.788855,-0.800053,-0.926112,-0.902614,-0.935693,-0.913703,-0.884976,-0.844498,-0.815191,-0.789358,-0.76251,-0.745022,-0.744031,-0.751372,-0.771337,-0.778278,-0.787804,-0.776726,-0.792797,-0.814129,-0.84588,-0.767652,-0.834618,-0.866519,-0.802954,-0.639879,-0.659917,-0.59714,-0.478133,-0.532872,-0.638974,-0.713938,-0.696193,-0.688583,-0.716651,-0.730881,-0.645009,-0.703335,-0.747018,-0.741648,-0.671225,-0.75268,3
-0.564795,-0.605955,-0.584375,-0.59975,-0.603012,-0.601501,-0.59466,-0.618231,-0.609204,-0.612437,-0.573918,-0.586762,-0.619909,-0.582302,-0.613331,-0.601566,-0.669632,-0.784341,-0.797013,-0.778278,-0.699162,-0.632867,-0.493127,-0.452067,-0.401983,-0.37563,-0.35398,-0.369459,-0.392339,-0.377281,-0.404646,-0.402895,-0.418617,-0.427014,-0.472071,-0.532233,-0.576497,-0.624102,-0.681743,-0.746987,-0.762642,-0.772091,-0.780185,-0.785321,-0.648243,-0.676539,-0.673122,-0.666233,-0.668104,-0.643223,-0.646781,2
-0.618542,-0.61609,-0.604072,-0.598448,-0.610527,-0.611953,-0.612349,-0.617983,-0.615611,-0.6168,-0.615149,-0.63094,-0.728026,-0.751545,-1.05929,-1.21735,-1.38024,-1.4236,-1.26438,-1.07002,-0.864337,-0.649474,-0.45103,-0.447748,-0.347119,-0.364367,-0.359094,-0.458926,-0.49609,-0.48975,-0.548054,-0.535944,-0.488815,-0.48848,-0.341457,-0.491896,-0.743085,-0.927948,-1.14894,-1.11396,-1.16362,-1.09325,-0.92754,-0.805526,-0.712466,-0.657669,-0.657744,-0.656498,-0.653283,-0.650613,-0.660178,6
