@relation AALTDChallenge19

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.62696,-1.64251,-1.69714,-1.64441,-1.76309,-1.81468,-1.7401,-1.51424,-1.24523,-0.930497,-0.503481,-0.20482,0.111394,0.0626568,-0.415392,-0.368716,-0.353349,-0.360686,-0.36606,-0.362941,0.0484081,0.200691,0.421103,0.490504,0.414412,0.331625,0.236662,0.169903,0.207193,0.198682,0.182639,0.158893,0.129221,0.0511642,-0.111519,-0.388889,-0.83707,-0.993327,-1.29224,-1.47837,-1.70701,-1.66569,-1.66581,-1.69089,-1.67059,-1.54953,-1.68329,-1.68122,-1.56753,-1.56907,-1.57599,4
-1.4166,-1.41096,-1.41517,-1.41426,-1.41321,-1.41528,-1.41437,-1.41752,-1.42354,-1.41295,-1.42477,-1.4239,-1.40582,-1.4172,-1.40923,-1.42329,-1.425,-1.39554,-1.40592,-1.47783,-1.41627,-1.43108,-1.42561,-1.44915,-1.44282,-1.44145,-1.43923,-1.40024,-1.42904,-1.40297,-1.41624,-1.43888,-1.44292,-1.45504,-1.52826,-1.48044,-1.47542,-1.47222,-1.50503,-1.49301,-1.48616,-1.49517,-1.49138,-1.48414,-1.48872,-1.45799,-1.4755,-1.40879,-1.44631,-1.42456,-1.44905,3
-1.51609,-1.51444,-1.51581,-1.51267,-1.51601,-1.5166,-1.52016,-1.52336,-1.52262,-1.5261,-1.52394,-1.52037,-1.51129,-1.51162,-1.49468,-1.495,-1.48731,-1.49996,-1.50001,-1.51429,-1.50438,-1.49544,-1.49494,-1.50202,-1.50166,-1.50931,-1.52736,-1.53755,-1.52048,-1.51004,-1.55317,-1.56371,-1.56687,-1.56956,-1.55321,-1.57015,-1.56463,-1.57971,-1.58615,-1.57632,-1.57032,-1.57055,-1.55648,-1.55685,-1.55602,-1.55052,-1.55961,-1.55967,-1.56375,-1.56002,-1.56,3
-1.66112,-1.68106,-1.66621,-1.58266,-1.59273,-1.77001,-1.76608,-1.83788,-1.56055,-1.27141,-0.988189,-0.698254,-0.487857,0.0854037,0.303631,0.337174,0.266426,0.168224,0.0400907,0.102486,0.117045,0.11438,0.127103,0.182894,0.318997,0.331241,-0.00287124,-0.195471,-0.226357,-0.221575,-0.173951,-0.152479,-0.124132,-0.0863726,-0.0820288,0.190848,0.20332,0.206474,0.164453,-0.0728718,-0.565001,-0.952245,-1.28011,-1.55845,-1.58309,-1.75496,-1.73069,-1.64618,-1.68715,-1.67709,-1.67602,4
-1.87532,-1.88415,-1.88642,-1.89218,-1.8699,-1.87697,-1.91952,-1.90531,-1.94668,-1.90166,-1.85774,-1.81704,-1.7847,-1.73197,-1.72032,-1.71718,-1.8262,-1.71959,-1.72232,-1.73427,-1.71734,-1.71165,-1.71566,-1.71892,-1.72176,-1.71652,-1.7015,-1.70084,-1.71116,-1.7113,-1.71981,-1.74011,-1.83164,-1.85736,-1.89649,-1.9099,-1.92324,-1.94526,-1.88767,-1.91144,-1.85533,-1.96619,-1.93601,-1.89928,-1.8651,-1.89616,-1.94234,-2.01009,-1.955,-1.91603,-1.9132,3
-1.11029,-1.1115,-1.11359,-1.0936,-1.10205,-1.10276,-1.09343,-1.77817,-1.85162,-1.86534,-1.79091,-1.32214,-1.14222,-1.09912,-0.553243,-0.128113,0.071719,0.208316,0.264019,0.311756,0.312239,0.24808,0.165015,-0.165867,-0.233463,-0.210287,-0.252935,-0.2303,-0.0588959,0.029697,0.00761685,-0.0947511,-0.0413623,0.101739,0.126631,0.0833928,-0.0727895,-0.264767,-0.460881,-0.768794,-0.784905,-1.24701,-1.70883,-1.85387,-1.79597,-1.65719,-1.71318,-1.73998,-1.78591,-1.73289,-1.71658,5
-1.85323,-1.89515,-1.95368,-1.93915,-1.93446,-1.89835,-1.8739,-1.8562,-1.80774,-1.75773,-1.64421,-1.61606,-1.53418,-1.49371,-1.5176,-1.50593,-1.47412,-1.4852,-1.48143,-1.48859,-1.4764,-1.48162,-1.47685,-1.46129,-1.50181,-1.60673,-1.66306,-1.71102,-1.75487,-1.76704,-1.72342,-1.753,-1.79652,-1.83973,-1.83083,-1.87574,-1.90776,-1.87831,-1.87358,-1.89083,-1.91098,-1.9209,-1.92207,-1.92674,-1.92838,-1.94133,-1.90055,-1.93023,-1.90896,-1.87824,-1.87942,1
-0.223942,-0.224043,-0.223452,-0.221017,-0.221374,-0.222894,-0.228807,-0.224564,-0.222294,-0.212605,-0.22429,-0.228792,-0.207379,-1.45976,-1.3233,-1.17614,-0.839596,-0.554012,-0.468677,-0.241891,-0.194735,-0.103489,-0.0996513,0.11498,-0.0697728,-0.0836894,-0.183544,-0.168966,-0.168841,-0.170952,-0.24982,0.00377543,-0.231951,-0.953788,-1.33602,-1.67927,-1.48582,-1.51951,-1.44996,-1.40869,-1.41253,-1.54893,-1.54652,-1.57933,-1.46144,-1.55007,-1.53484,-1.54954,-1.55372,-1.47279,-1.4815,6
-1.97456,-1.85945,-1.86507,-1.8792,-1.92236,-1.83359,-1.87196,-1.94551,-1.92271,-1.92595,-1.70969,-1.73579,-1.79357,-1.74297,-1.73723,-1.67254,-1.73547,-1.631,-1.63737,-1.62279,-1.6676,-1.71008,-1.67186,-1.64726,-1.67593,-1.67447,-1.72186,-1.72447,-1.63217,-1.68349,-1.70839,-1.67483,-1.74819,-1.68496,-1.70966,-1.68057,-1.71531,-1.71538,-1.75434,-1.92668,-1.9025,-1.92527,-1.90851,-1.94967,-1.95866,-1.93806,-1.86807,-1.87453,-1.87854,-1.96195,-1.90928,3
-1.39762,-1.41253,-1.46951,-1.37777,-1.40357,-1.4724,-1.46547,-1.47365,-1.50372,-1.42916,-1.49579,-1.48399,-1.48747,-1.42914,-1.4594,-1.46709,-1.40181,-1.48601,-1.50064,-1.43585,-1.46892,-1.47334,-1.4439,-1.4063,-1.43291,-1.43624,-1.44021,-1.4564,-1.44034,-1.44242,-1.4126,-1.53044,-1.44781,-1.36145,-1.34399,-1.49922,-1.49668,-1.5057,-1.54997,-1.47247,-1.44215,-1.45303,-1.49024,-1.435,-1.41747,-1.46559,-1.412,-1.43438,-1.4177,-1.40996,-1.48224,2
