@relation AALTDChallenge3

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
0.465208,0.467033,0.471135,0.506153,0.611207,0.697417,0.721512,0.652092,0.452124,0.202564,-0.0637535,-0.3016,-0.284377,-0.100933,-0.581304,-0.639331,-0.643672,-0.64667,-0.651358,-0.645455,-0.782841,-0.493971,0.0841376,0.342128,0.946373,1.56008,1.93569,1.95022,2.13108,2.12602,2.05388,1.9902,2.03924,2.04948,2.07958,2.13022,1.95999,1.79614,1.53312,1.29534,1.00706,0.66193,0.510333,0.412795,0.412242,0.455973,0.446786,0.425194,0.434855,0.468405,0.460464,4
0.556062,0.555061,0.554836,0.556115,0.557987,0.555708,0.551634,0.555288,0.557018,0.557984,0.566558,0.595124,0.688472,0.909471,1.15709,1.38243,1.56669,1.74572,1.92157,1.98154,2.03176,2.05274,2.06624,2.0494,2.05335,2.04291,2.0499,2.05482,2.04312,2.01775,1.95613,1.91619,1.83481,1.74392,1.5931,1.40216,1.20164,1.03964,0.900692,0.793046,0.69899,0.627531,0.589846,0.567231,0.564071,0.574964,0.584732,0.592594,0.594713,0.592819,0.585138,3
0.54266,0.5448,0.541448,0.540663,0.540974,0.538511,0.554029,0.64929,0.872469,1.17111,1.48113,1.75982,1.96855,2.06924,2.12172,2.07582,2.06517,2.05404,2.04992,2.03985,2.0415,2.03689,2.03817,2.05748,2.08486,2.02407,1.96874,1.67354,1.40493,1.12566,0.903978,0.613229,0.543143,0.564971,0.568717,0.551026,0.482795,0.482736,0.482855,0.566484,0.558577,0.553217,0.562358,0.563519,0.562597,0.561896,0.559784,0.559533,0.555924,0.561378,0.55864,3
0.571942,0.573807,0.572781,0.578568,0.581503,0.619802,0.753184,0.890696,1.09469,1.3868,1.40484,1.36853,0.959196,0.288708,0.0117045,-0.430201,-0.647522,-0.601651,-0.599095,-0.626848,-0.634169,-0.475771,-0.717603,-0.786699,0.17611,0.082433,0.759392,1.41227,1.87937,2.04146,2.13439,2.20926,2.17833,2.08587,1.96797,2.09317,2.07988,2.08754,2.09572,2.11521,2.07091,1.8908,1.593,1.20804,0.860569,0.641938,0.500461,0.444293,0.464535,0.427356,0.493503,4
0.80848,0.817692,0.81918,0.817322,0.797462,0.796686,0.793731,0.824147,0.972085,1.31193,1.65451,1.95537,2.17127,2.29333,2.3429,2.31184,2.29889,2.28553,2.26908,2.25701,2.25569,2.25488,2.25479,2.25665,2.25906,2.25461,2.24175,2.25778,2.29173,2.27019,2.1319,1.96971,1.72423,1.51851,1.21311,1.02843,0.889459,0.770822,0.78661,0.822215,0.815198,0.666175,0.653105,0.642018,0.756099,0.785398,0.794,0.672536,0.686687,0.684515,0.680175,3
0.515822,0.491664,0.495839,0.490844,0.49199,0.490529,0.497117,0.528696,0.6289,0.861435,1.22201,1.61935,1.91627,2.096,2.11522,2.05441,2.07191,2.0616,1.98245,2.00079,2.01238,2.01454,1.94399,1.80209,1.67073,1.25182,0.692121,0.155275,-0.447961,-0.538939,-0.602686,-0.559226,-0.545489,-0.542466,-0.552742,-0.584835,-0.631016,-0.330544,0.125544,-0.389276,-0.197851,0.0748206,0.356854,0.693005,0.772848,0.788725,0.722003,0.633681,0.615171,0.567349,0.542967,5
0.675893,0.699281,0.673774,0.700095,0.765257,0.980454,1.43802,1.78334,2.08495,2.32037,2.19908,2.24145,1.96385,1.70425,1.33517,1.14455,0.926877,0.839239,0.819507,0.874782,0.930144,1.07022,1.32583,1.50577,1.84917,2.07326,2.03597,2.03913,1.90034,1.63898,1.47456,1.19675,1.00907,0.898625,0.842699,0.805697,0.822678,0.747218,0.726432,0.735417,0.749297,0.755717,0.778103,0.755128,0.751274,0.742517,0.743311,0.786792,0.730863,0.730482,0.732217,1
0.482312,0.480616,0.483469,0.484225,0.475411,0.482635,0.483376,0.475829,0.4828,0.477406,0.47694,0.564448,0.741196,1.01152,1.25195,1.40758,1.2667,1.0129,0.87199,0.637284,0.336373,0.19733,0.0632085,-0.000628742,-0.0279964,0.00835383,0.0216685,0.124011,-0.0133852,0.113037,0.0765963,-0.085748,-0.146245,-0.162312,0.0361978,0.178673,0.382516,0.508244,0.494442,0.496169,0.509118,0.506285,0.499093,0.488289,0.483022,0.479434,0.478359,0.481439,0.48241,0.48355,0.479757,6
0.715485,0.711695,0.708743,0.713484,0.714331,0.717454,0.707819,0.723581,0.834273,1.1027,1.40705,1.73141,1.9577,2.08591,2.19505,2.22945,2.23538,2.21673,2.19307,2.16729,2.15934,2.14875,2.14368,2.14907,2.15558,2.1596,2.1532,2.1728,2.17811,2.19202,2.13338,2.00295,1.8925,1.62738,1.42892,1.22348,1.07903,0.927164,0.831308,0.747641,0.724392,0.653736,0.725707,0.733965,0.743166,0.733343,0.739735,0.742654,0.717687,0.71136,0.742665,3
0.446069,0.481289,0.477155,0.456143,0.48965,0.491023,0.49338,0.504624,0.456913,0.453104,0.461704,0.459407,0.455777,0.466866,0.471926,0.492806,0.612119,0.808464,1.14712,1.44446,1.8334,1.9968,2.06973,2.09239,2.09877,2.06558,2.02439,1.98486,1.97636,1.97098,1.98699,1.97105,1.99861,2.09886,2.08207,2.10688,2.06459,2.03456,1.97067,1.85078,1.62712,1.36726,1.07554,0.806497,0.541739,0.495446,0.484685,0.486486,0.496238,0.501367,0.502717,2
