@relation AALTDChallenge10

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.823936,-0.822723,-0.820954,-0.822648,-0.826938,-0.835003,-0.814874,-0.806363,-0.82302,-0.751136,-0.770869,-0.613066,-0.705992,-0.756906,-0.87774,-0.849434,-0.832701,-0.829921,-0.828542,-0.823806,-0.816451,-0.771187,-0.389637,-0.40669,-0.370599,-0.229417,-0.146737,-0.141624,-0.0818392,0.000283956,0.0406315,0.0601703,0.05484,-0.00151391,-0.0858597,-0.204498,-0.419217,-0.544703,-0.6526,-0.764072,-0.838638,-0.853689,-0.857167,-0.835251,-0.831464,-0.839225,-0.836149,-0.820673,-0.808422,-0.822569,-0.818008,4
-0.717765,-0.717714,-0.7179,-0.718087,-0.718276,-0.718382,-0.718356,-0.71825,-0.718161,-0.717686,-0.716408,-0.711404,-0.696744,-0.636456,-0.605519,-0.544327,-0.454451,-0.277821,-0.134932,-0.0621996,0.0250833,0.0711871,0.0987874,0.122087,0.127353,0.128193,0.125942,0.120335,0.10248,0.0650179,-0.0108817,-0.0843374,-0.216501,-0.350098,-0.492468,-0.56969,-0.661156,-0.711683,-0.731322,-0.741312,-0.739006,-0.752393,-0.756103,-0.752734,-0.753757,-0.742256,-0.738803,-0.728163,-0.723021,-0.719972,-0.717794,3
-0.813381,-0.812834,-0.811807,-0.811505,-0.811396,-0.811368,-0.812843,-0.810826,-0.760815,-0.684867,-0.571541,-0.456352,-0.298376,-0.185622,-0.0247597,0.0639962,0.121895,0.156966,0.17195,0.172223,0.171089,0.169023,0.153822,0.109431,0.0130365,-0.0938513,-0.221137,-0.457979,-0.563552,-0.681712,-0.75859,-0.845154,-0.852675,-0.860863,-0.860533,-0.855396,-0.854613,-0.858139,-0.861201,-0.85787,-0.856531,-0.853395,-0.850219,-0.848938,-0.849115,-0.848487,-0.853495,-0.855174,-0.854737,-0.85296,-0.852812,3
-0.769109,-0.768785,-0.766637,-0.766449,-0.764161,-0.763705,-0.757216,-0.789851,-0.81065,-0.746705,-0.703352,-0.664349,-0.714732,-0.537025,-0.91553,-0.639959,-0.618702,-0.834767,-1.08286,-0.886763,-0.884363,-0.881634,-0.835432,-0.832278,-0.73559,-0.44241,-0.5572,-0.468225,-0.375724,-0.322044,-0.249926,-0.179756,-0.111407,-0.049564,-0.0262323,-0.0169745,-0.0108711,-0.0152423,-0.0459329,-0.14969,-0.28463,-0.442668,-0.599166,-0.773828,-0.844819,-0.874946,-0.852137,-0.841929,-0.843239,-0.860838,-0.859435,4
-0.898846,-0.902883,-0.905759,-0.910317,-0.900918,-0.905605,-0.911462,-0.920543,-0.921428,-0.888432,-0.778189,-0.629868,-0.471932,-0.269017,-0.149176,-0.0861024,-0.0346604,0.0156652,0.0290382,0.0341792,0.0383309,0.0378203,0.0367906,0.0360415,0.0352702,0.0341745,0.0225515,0.0103259,-0.0416031,-0.142589,-0.303482,-0.438995,-0.589361,-0.720021,-0.848372,-0.897572,-0.910919,-0.903706,-0.887878,-0.882655,-0.884618,-0.887255,-0.885091,-0.884916,-0.880814,-0.893529,-0.907007,-0.906253,-0.911749,-0.913503,-0.910369,3
-0.78984,-0.793393,-0.79402,-0.780249,-0.787134,-0.788011,-0.774316,-0.793759,-0.7967,-0.876467,-0.880923,-0.807846,-0.663181,-0.529977,-0.365809,-0.159517,-0.074,-0.00355224,0.0304472,0.070224,0.0704912,0.0513975,-0.0204225,-0.145804,-0.302906,-0.452609,-0.566428,-0.642359,-0.663993,-0.759129,-0.887744,-0.924975,-0.923471,-1.17708,-1.1755,-1.15752,-1.16688,-1.16464,-0.822648,-0.831255,-0.673306,-0.668104,-0.737303,-0.825095,-0.83359,-0.834368,-0.827651,-0.814458,-0.811426,-0.809717,-0.811723,5
-0.844167,-0.86133,-1.01878,-0.833048,-0.835207,-0.858701,-0.991307,-0.937558,-0.774481,-0.674111,-0.510101,-0.294429,-0.158668,-0.00117724,0.100325,0.252421,0.306609,0.338648,0.34091,0.347223,0.339031,0.300229,0.148762,0.0904611,-0.140934,-0.322108,-0.464014,-0.608056,-0.790525,-0.778106,-0.812824,-0.922408,-0.940106,-0.946444,-0.889947,-0.895694,-0.903066,-0.887583,-0.872931,-0.874157,-0.882423,-0.887136,-0.875202,-0.890925,-0.892577,-0.899166,-0.895402,-0.89024,-0.88102,-0.882138,-0.870535,1
-0.808819,-0.809097,-0.808919,-0.813314,-0.808087,-0.810217,-0.812948,-0.807365,-0.810813,-0.795969,-0.807333,-0.792539,-0.7483,-0.700873,-0.681953,-0.601106,-0.430613,-0.129945,0.030228,0.116369,0.113935,-0.0211374,0.00256837,0.545853,0.271078,0.263311,0.285839,0.260918,0.268435,0.268835,0.170256,-0.0148561,-0.141847,-0.427419,-0.557129,-0.777871,-0.678806,-0.738901,-0.775008,-0.783743,-0.789423,-0.792025,-0.795008,-0.796318,-0.7903,-0.791545,-0.791928,-0.789355,-0.790804,-0.792602,-0.793555,6
-0.864264,-0.856862,-0.856698,-0.85414,-0.849086,-0.850541,-0.852828,-0.852079,-0.850956,-0.857101,-0.803538,-0.702078,-0.568458,-0.449789,-0.296002,-0.177766,-0.0718814,-0.0048793,0.0592011,0.104909,0.116066,0.12477,0.127425,0.132632,0.12929,0.125512,0.121075,0.116937,0.10727,0.0797875,-0.0407284,-0.226548,-0.364243,-0.565973,-0.695094,-0.755367,-0.80461,-0.840952,-0.846329,-0.857044,-0.876552,-0.869619,-0.86402,-0.864055,-0.86124,-0.856025,-0.856502,-0.858238,-0.855602,-0.859957,-0.854878,3
-0.741972,-0.747105,-0.740644,-0.735332,-0.74615,-0.744964,-0.748297,-0.755021,-0.761348,-0.756615,-0.759266,-0.751724,-0.760084,-0.761811,-0.766309,-0.765935,-0.747948,-0.73998,-0.712856,-0.643135,-0.443268,-0.274937,-0.102987,0.0196097,0.141366,0.221997,0.262964,0.278501,0.283533,0.28553,0.284751,0.28304,0.280415,0.24565,0.193227,0.127627,0.0347195,-0.0852133,-0.208283,-0.331826,-0.463343,-0.563004,-0.659489,-0.692771,-0.716968,-0.714913,-0.718834,-0.715206,-0.713999,-0.712626,-0.721944,2
