@relation AALTDChallenge0

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.372758,-0.367844,-0.378445,-0.386751,-0.417101,-0.447204,-0.423585,-0.318506,-0.144364,0.0758947,0.347454,0.561359,0.849287,0.797611,0.441814,0.254091,0.234146,0.232438,0.523842,0.372282,0.297769,0.0624383,-0.160582,-0.633307,-1.11392,-1.54546,-1.86723,-1.96221,-2.04208,-2.13317,-2.10493,-2.05254,-2.08864,-2.05861,-2.06792,-1.97317,-1.65419,-1.49449,-1.24726,-1.06363,-0.832244,-0.563308,-0.477529,-0.487402,-0.485995,-0.480247,-0.496073,-0.491603,-0.537007,-0.475939,-0.479505,4
-0.54737,-0.546334,-0.549748,-0.546891,-0.550253,-0.548429,-0.549099,-0.556074,-0.555707,-0.557958,-0.553234,-0.549882,-0.547074,-0.547472,-0.547966,-0.550916,-0.542093,-0.52124,-0.504822,-0.495935,-0.501577,-0.487637,-0.492315,-0.483577,-0.48466,-0.481376,-0.495632,-0.495853,-0.511046,-0.52607,-0.516968,-0.497035,-0.496718,-0.490099,-0.500545,-0.51373,-0.524424,-0.534743,-0.532686,-0.52913,-0.52832,-0.538172,-0.530492,-0.537032,-0.528957,-0.520373,-0.530154,-0.528187,-0.533726,-0.528338,-0.518618,3
-0.587062,-0.587322,-0.586417,-0.584654,-0.585361,-0.583648,-0.582932,-0.583448,-0.585703,-0.595569,-0.600797,-0.598501,-0.596231,-0.594898,-0.586267,-0.58055,-0.575207,-0.568235,-0.564518,-0.563617,-0.563932,-0.565633,-0.564645,-0.529683,-0.556378,-0.566462,-0.56809,-0.573882,-0.576463,-0.583859,-0.614712,-0.615428,-0.618127,-0.614707,-0.61982,-0.629962,-0.620793,-0.622843,-0.626323,-0.621824,-0.61649,-0.608212,-0.598845,-0.596118,-0.594087,-0.598232,-0.604513,-0.607462,-0.606236,-0.602293,-0.600885,3
-0.514671,-0.51864,-0.521285,-0.522843,-0.52908,-0.589589,-0.735513,-0.96372,-1.16897,-1.27931,-1.19691,-0.976723,-0.659206,0.0980545,0.415378,0.624648,0.695037,0.775483,0.521834,0.579952,0.591861,0.580905,0.485428,0.656681,0.331356,-0.270661,-0.891671,-1.4727,-1.97804,-2.16258,-2.24863,-2.23406,-2.26347,-2.21111,-2.20384,-2.19285,-2.14238,-2.11674,-2.1494,-2.17918,-2.09391,-1.85104,-1.56625,-1.21089,-0.879528,-0.638007,-0.53252,-0.577928,-0.628697,-0.632625,-0.606548,4
-0.718601,-0.721093,-0.717955,-0.722386,-0.728969,-0.722774,-0.730497,-0.737313,-0.739868,-0.72734,-0.710339,-0.708884,-0.708932,-0.687124,-0.687561,-0.676107,-0.678044,-0.681855,-0.667251,-0.656847,-0.670234,-0.624283,-0.632842,-0.640439,-0.635807,-0.638597,-0.628959,-0.655949,-0.660102,-0.656305,-0.662168,-0.661974,-0.647311,-0.690117,-0.709663,-0.715767,-0.708042,-0.665843,-0.674665,-0.686511,-0.721685,-0.678135,-0.68079,-0.686406,-0.704122,-0.72295,-0.708337,-0.690788,-0.692195,-0.702812,-0.701643,3
0.412806,0.400369,0.407926,0.404628,0.393761,0.40522,0.410743,-0.660142,-0.844994,-1.10935,-1.41393,-1.70303,-1.90393,-2.05856,-2.16884,-2.15262,-2.14662,-2.13119,-2.07639,-2.06128,-2.0728,-2.08111,-2.09595,-1.9844,-1.72699,-1.05869,-0.537887,-0.105396,0.480573,0.594469,0.628767,0.519937,0.468602,0.733591,0.686507,0.669766,0.491761,0.701571,0.344343,0.436224,0.19325,0.00825003,-0.402467,-0.611268,-0.645628,-0.651513,-0.643872,-0.57258,-0.541366,-0.511362,-0.520938,5
-0.519771,-0.52758,-0.531415,-0.517159,-0.510312,-0.518154,-0.50362,-0.485176,-0.466677,-0.444535,-0.418044,-0.40474,-0.385018,-0.390231,-0.404127,-0.404504,-0.396782,-0.394138,-0.391195,-0.392239,-0.387847,-0.390914,-0.393886,-0.394437,-0.405031,-0.408212,-0.41728,-0.421701,-0.4302,-0.437506,-0.433504,-0.4404,-0.432744,-0.434042,-0.43054,-0.430884,-0.435616,-0.434472,-0.437721,-0.44004,-0.451479,-0.45501,-0.458937,-0.465048,-0.471251,-0.470015,-0.464627,-0.462666,-0.460253,-0.459572,-0.456737,1
0.743364,0.744425,0.74533,0.742093,0.742996,0.741603,0.747127,0.738789,0.740362,0.735819,0.729103,0.710264,0.710945,-0.672736,-0.736378,-0.727476,-0.521757,-0.184957,0.045483,0.251095,0.406933,0.454876,0.450804,0.417217,0.341416,0.321294,0.394287,0.389346,0.399359,0.400861,0.34192,0.339709,0.145998,-0.10525,-0.263068,-0.375051,-0.462355,-0.464767,-0.443389,-0.43916,-0.45566,-0.418866,-0.422394,-0.428171,-0.437096,-0.42524,-0.424794,-0.429233,-0.442661,-0.449383,-0.447989,6
-0.710793,-0.683589,-0.684354,-0.683339,-0.6617,-0.66744,-0.677422,-0.646348,-0.650917,-0.650087,-0.528374,-0.52958,-0.619158,-0.613831,-0.60829,-0.595153,-0.58145,-0.578464,-0.573282,-0.567619,-0.563156,-0.558108,-0.555012,-0.55784,-0.560951,-0.559294,-0.553245,-0.571031,-0.580925,-0.583306,-0.581726,-0.57872,-0.586439,-0.594374,-0.572186,-0.482763,-0.592305,-0.5047,-0.616997,-0.643145,-0.645217,-0.664925,-0.672407,-0.679625,-0.666662,-0.656307,-0.632427,-0.629498,-0.620363,-0.634581,-0.636953,3
-0.518901,-0.519592,-0.519761,-0.51329,-0.515335,-0.514944,-0.520386,-0.516863,-0.516719,-0.516062,-0.5188,-0.517031,-0.518089,-0.520782,-0.519242,-0.516733,-0.509313,-0.50913,-0.510284,-0.507186,-0.476364,-0.475894,-0.495879,-0.490951,-0.47384,-0.469665,-0.455027,-0.443124,-0.43557,-0.451445,-0.47057,-0.358081,-0.444712,-0.462134,-0.478699,-0.466239,-0.461702,-0.465677,-0.468714,-0.455903,-0.43856,-0.442685,-0.447282,-0.443646,-0.460696,-0.468186,-0.477902,-0.4867,-0.48804,-0.487387,-0.488318,2
-0.475775,-0.473421,-0.476448,-0.476389,-0.478458,-0.484422,-0.485736,-0.484121,-0.48831,-0.486527,-0.487702,-0.489464,-0.503347,-0.648353,-0.781116,-0.911902,-0.989508,-1.02179,-0.919438,-0.761328,-0.564445,-0.337224,-0.00089822,0.219803,0.516641,0.504687,0.46274,0.430683,0.396926,0.394145,0.445743,0.424563,0.450153,0.454931,0.547141,0.582795,-0.249416,-0.636726,-0.918407,-1.1005,-1.19933,-1.22031,-1.13279,-0.966805,-0.533337,-0.570188,-0.554968,-0.556321,-0.546677,-0.554891,-0.546803,6
-0.489753,-0.48607,-0.484529,-0.492771,-0.492031,-0.493076,-0.491979,-0.493256,-0.493156,-0.487527,-0.485878,-0.484801,-0.487491,-0.4825,-0.482728,-0.469225,-0.470628,-0.472998,-0.477374,-0.483627,-0.488327,-0.493028,-0.480565,-0.462454,-0.460774,-0.42662,-0.399207,-0.398888,-0.393791,-0.389281,-0.38919,-0.386394,-0.380886,-0.377221,-0.359559,-0.353775,-0.35711,-0.361347,-0.362107,-0.368043,-0.377124,-0.400825,-0.414617,-0.407231,-0.397206,-0.366296,-0.354333,-0.371938,-0.386065,-0.408146,-0.415736,1
-0.660552,-0.660032,-0.660193,-0.642507,-0.639247,-0.651241,-0.624065,-0.71509,-0.925183,-1.18918,-1.47189,-1.68139,-1.79442,-1.79405,-1.75593,-1.45543,-1.126,-0.851622,-0.504934,-0.113787,0.223019,0.497425,0.670633,0.865116,0.768146,0.7748,0.765483,0.82012,0.833207,0.833232,0.850392,0.880565,0.151303,-0.315195,-0.767082,-1.21358,-1.56105,-1.8305,-2.0513,-2.13401,-2.15203,-2.13675,-2.19736,-2.16864,-2.0842,-1.97046,-1.60212,-1.52098,-1.49931,-1.29339,-1.11632,4
-0.491601,-0.473557,-0.460208,-0.507658,-0.461662,-0.518527,-0.520066,-0.514808,-0.516294,-0.499398,-0.478186,-0.472761,-0.479704,-0.509509,-0.552497,-0.605005,-0.690628,-0.927859,-1.07041,-1.25822,-1.30354,-1.27361,-1.09986,-0.717936,-0.364175,0.243595,0.593607,0.79282,0.713353,0.462826,0.482609,0.482368,0.500775,0.348921,0.343425,0.343213,0.345159,0.180301,0.351744,0.454679,0.37606,0.488617,0.231762,-0.0133369,-0.344448,-0.623085,-0.762134,-0.750588,-0.661681,-0.564654,-0.540167,6
-0.539455,-0.538495,-0.538238,-0.537838,-0.537143,-0.536517,-0.532767,-0.53085,-0.534136,-0.5283,-0.527098,-0.523438,-0.518931,-0.526584,-0.523375,-0.520726,-0.506108,-0.480473,-0.464515,-0.46489,-0.465131,-0.469648,-0.475371,-0.473622,-0.467509,-0.450263,-0.42337,-0.417277,-0.402602,-0.40464,-0.422349,-0.446531,-0.474216,-0.485347,-0.499279,-0.50058,-0.504993,-0.501843,-0.485984,-0.476911,-0.47137,-0.471371,-0.470561,-0.481531,-0.477101,-0.471893,-0.462477,-0.464133,-0.457289,-0.465938,-0.47224,3
-0.710665,-0.709643,-0.72396,-0.724804,-0.727078,-0.716053,-0.71593,-0.745999,-0.746266,-0.734833,-0.674277,-0.617522,-0.603157,-0.600575,-0.54559,-0.584515,-0.540481,-0.542234,-0.520721,-0.514784,-0.501706,-0.478985,-0.462606,-0.455284,-0.465257,-0.478154,-0.482672,-0.49385,-0.50109,-0.502462,-0.505309,-0.502918,-0.502938,-0.506365,-0.515886,-0.520677,-0.516264,-0.51935,-0.519274,-0.523604,-0.515753,-0.524868,-0.535158,-0.546439,-0.546575,-0.556132,-0.566246,-0.547425,-0.554248,-0.547461,-0.522594,2
-0.563354,-0.562766,-0.563257,-0.563105,-0.561104,-0.561321,-0.560534,-0.562373,-0.563675,-0.568835,-0.562914,-0.567444,-0.55942,-0.561165,-0.560715,-0.558002,-0.557547,-0.559527,-0.562152,-0.553139,-0.536596,-0.505248,-0.503196,-0.442267,-0.426834,-0.420612,-0.424213,-0.45107,-0.424221,-0.427494,-0.424355,-0.419569,-0.441576,-0.438557,-0.445057,-0.452173,-0.459008,-0.453378,-0.455844,-0.457954,-0.466986,-0.476896,-0.493023,-0.510803,-0.520689,-0.522771,-0.544673,-0.540042,-0.560369,-0.563045,-0.570454,3
