@relation AALTDChallenge22

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.77177,-1.79666,-1.73857,-1.74974,-1.66456,-1.62941,-1.37543,-1.03343,-0.596528,-0.180807,0.148894,0.348112,0.108065,0.0607208,-0.344056,-0.33697,-0.752426,-0.320609,-0.308661,-0.246866,-0.254313,-0.144266,0.308278,0.434969,0.455711,0.628421,0.431273,0.345482,0.37977,0.355123,0.266445,0.226672,0.145224,0.0581107,-0.12726,-0.374829,-0.808673,-1.08753,-1.31235,-1.54101,-1.67312,-1.70575,-1.75308,-1.71729,-1.62781,-1.70831,-1.66261,-1.71159,-1.69166,-1.68312,-1.72166,4
-1.49765,-1.46592,-1.50323,-1.50506,-1.49959,-1.48362,-1.50035,-1.50049,-1.47743,-1.4999,-1.50471,-1.4903,-1.42129,-1.45166,-1.28846,-1.35226,-1.22044,-0.932174,-0.661215,-0.493018,-0.249701,-0.168495,-0.0787397,-0.0418115,-0.0292983,-0.0221237,-0.0304988,-0.0817277,-0.086345,-0.183348,-0.304329,-0.469235,-0.657777,-0.811985,-1.16927,-1.30225,-1.49278,-1.55724,-1.61805,-1.61681,-1.63316,-1.52384,-1.58531,-1.47218,-1.48129,-1.40753,-1.41259,-1.51227,-1.43561,-1.42254,-1.42182,3
-1.54921,-1.54876,-1.54705,-1.54723,-1.54806,-1.5522,-1.55614,-1.60886,-1.60604,-1.47028,-1.25032,-1.05166,-0.768595,-0.491522,-0.13353,0.0389075,0.178462,0.259608,0.262044,0.233274,0.204357,0.180953,0.118602,0.00307383,-0.128356,-0.347735,-0.607661,-1.03146,-1.4033,-1.40552,-1.53648,-1.61968,-1.59521,-1.62587,-1.62211,-1.57499,-1.55377,-1.59885,-1.53841,-1.60858,-1.64661,-1.65796,-1.64265,-1.57912,-1.59334,-1.59169,-1.59243,-1.59756,-1.59601,-1.59261,-1.59121,3
-1.7014,-1.75061,-1.62419,-1.66235,-1.73527,-1.8095,-1.82653,-1.79589,-1.79055,-1.49482,-1.08791,-0.572574,-0.392676,0.211915,0.287543,-0.387666,-0.558445,-0.620398,-0.566844,-0.499291,-0.465304,-0.559704,-0.584424,-0.483635,0.0453423,0.279636,0.130868,-0.0128868,-0.172111,-0.23854,-0.207341,-0.16736,-0.135781,-0.124321,-0.088901,-0.0657597,-0.0599988,-0.0737625,-0.164881,-0.341513,-0.614249,-0.979094,-1.3281,-1.56752,-1.74034,-1.78457,-1.84958,-1.80292,-1.66009,-1.96929,-1.63389,4
-1.95609,-1.96557,-1.98277,-1.96413,-1.94025,-1.96503,-1.95227,-2.00393,-1.94125,-1.91169,-1.64347,-1.38949,-1.03462,-0.617734,-0.427188,-0.25847,-0.180769,-0.115543,-0.048115,-0.0392977,-0.0371605,-0.0548537,-0.0515054,-0.0508421,-0.0548708,-0.0518524,-0.0842161,-0.165934,-0.320733,-0.580475,-0.755287,-1.10254,-1.41358,-1.66546,-1.85722,-1.96494,-2.00802,-1.93264,-1.91146,-1.90937,-1.91555,-1.83026,-1.87429,-1.85663,-1.90525,-1.93992,-1.95476,-1.87968,-1.92571,-1.89811,-1.861,3
-1.71362,-1.76545,-1.77941,-1.73397,-1.7677,-1.7676,-1.7434,-1.77241,-1.79262,-1.7417,-1.6722,-1.49864,-1.27901,-0.883271,-0.516677,-0.0762387,0.0992066,0.243469,0.302987,0.328456,0.304011,0.214777,0.105989,0.00664371,-0.0323988,0.111025,0.0937651,0.242842,-0.570107,-0.613623,-0.699366,-0.597786,-0.542278,-0.550208,-0.55999,-0.606176,-0.708794,-0.5666,-0.383053,-0.580541,-0.73184,-1.2328,-1.62892,-1.698,-1.74859,-1.7365,-1.73507,-1.66436,-1.72965,-1.80966,-1.78966,5
-2.02875,-2.07658,-2.23551,-1.99931,-2.04665,-2.14399,-1.9481,-1.55118,-1.07181,-0.576404,-0.140117,0.266298,0.594447,0.905817,0.752072,1.29546,1.31922,1.36804,1.22238,1.22158,1.33258,1.1901,1.18129,1.02616,0.589945,0.188655,-0.242085,-0.649852,-1.20042,-1.51244,-1.74406,-1.94446,-2.10853,-2.16358,-2.22279,-2.13422,-1.94764,-2.19417,-2.16817,-2.17551,-2.1913,-2.20073,-2.099,-2.20651,-2.20833,-2.19677,-2.19554,-1.99028,-2.16158,-2.15648,-2.13581,1
-1.74276,-1.67364,-1.69922,-1.72004,-1.71804,-1.70649,-1.75912,-1.73789,-1.71797,-1.70755,-1.7154,-1.54933,-1.48411,-1.23228,-0.916847,-0.458438,0.334313,0.900383,1.01415,0.927286,1.22925,1.25396,1.19228,1.29357,1.20905,1.1733,1.1606,1.04523,1.15906,1.19474,0.976864,0.678894,0.418139,-0.253066,-0.853999,-1.50057,-1.62706,-1.65543,-1.54282,-1.52523,-1.48224,-1.52494,-1.52366,-1.54374,-1.5677,-1.57752,-1.62255,-1.58083,-1.64432,-1.56811,-1.64277,6
-1.87706,-1.77743,-1.81641,-1.81164,-1.78409,-1.77141,-1.83337,-1.80646,-1.85225,-1.9151,-1.77108,-1.53867,-1.19554,-0.899573,-0.636728,-0.391302,-0.177863,-0.0175694,0.0879951,0.163992,0.200328,0.194605,0.18191,0.167956,0.156445,0.144695,0.147326,0.129723,0.0979273,0.0293586,-0.226385,-0.684948,-0.994687,-1.43258,-1.56116,-1.86884,-1.88112,-1.82909,-1.99583,-1.84019,-1.9713,-1.84015,-1.886,-1.9618,-1.98531,-1.95744,-1.92333,-1.93363,-1.95114,-2.0111,-1.91854,3
-1.48181,-1.50701,-1.47287,-1.45432,-1.43458,-1.42959,-1.45741,-1.4455,-1.54887,-1.52829,-1.51366,-1.4998,-1.62143,-1.51557,-1.55194,-1.51101,-1.49382,-1.47404,-1.37488,-1.1589,-0.738711,-0.382828,0.00861012,0.304801,0.591252,0.700513,0.798691,0.790389,0.812373,0.809707,0.814848,0.769411,0.746248,0.679706,0.569827,0.406839,0.164098,-0.0973782,-0.399212,-0.703132,-1.00769,-1.23051,-1.40528,-1.46539,-1.41178,-1.47506,-1.44725,-1.45018,-1.49566,-1.40087,-1.4013,2
