@relation AALTDChallenge18

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.536343,-0.533816,-0.526319,-0.554538,-0.576196,-0.589268,-0.571564,-0.447728,-0.303923,-0.0498168,0.322836,0.374904,0.670274,0.645501,0.425811,0.374088,0.343776,0.366914,0.381172,0.380195,0.344337,0.053048,-0.303749,-0.725226,-1.14634,-1.53906,-1.78126,-1.86748,-1.95988,-1.93276,-1.93753,-1.9158,-1.93827,-1.94018,-1.95457,-1.86641,-1.65565,-1.38197,-1.24053,-1.05521,-0.876053,-0.640569,-0.572035,-0.577011,-0.590547,-0.601448,-0.586057,-0.577205,-0.572906,-0.583431,-0.58339,4
-0.557755,-0.564045,-0.570812,-0.56769,-0.565577,-0.569985,-0.562388,-0.570212,-0.569268,-0.565551,-0.626425,-0.624049,-0.563747,-0.570537,-0.564758,-0.560517,-0.552689,-0.487904,-0.469777,-0.649273,-0.617331,-0.608244,-0.61136,-0.60949,-0.611047,-0.609571,-0.616983,-0.619137,-0.630781,-0.635251,-0.630594,-0.623826,-0.619278,-0.624421,-0.641929,-0.666728,-0.682407,-0.696587,-0.683719,-0.67974,-0.674117,-0.675462,-0.672215,-0.670431,-0.679388,-0.685309,-0.698561,-0.485728,-0.692888,-0.479173,-0.681764,3
-0.729303,-0.727271,-0.727267,-0.727664,-0.725789,-0.726151,-0.726081,-0.726704,-0.726481,-0.728167,-0.720689,-0.71514,-0.710965,-0.697676,-0.680162,-0.672536,-0.667884,-0.668466,-0.661446,-0.654423,-0.656875,-0.658831,-0.66249,-0.658671,-0.663728,-0.663091,-0.663476,-0.668488,-0.671958,-0.681457,-0.715016,-0.729627,-0.728619,-0.738172,-0.754686,-0.748969,-0.742563,-0.745187,-0.750963,-0.751258,-0.749803,-0.740836,-0.73879,-0.73657,-0.739325,-0.739193,-0.750114,-0.75293,-0.749623,-0.747638,-0.746313,3
-0.392323,-0.408088,-0.405075,-0.420027,-0.412249,-0.605696,-0.702451,-0.938572,-1.07417,-1.24345,-1.18504,-1.01661,-0.797708,-0.166211,0.0649156,0.281472,0.282245,0.492547,0.31909,0.328811,0.28701,0.255425,0.287346,0.294661,0.0288925,-0.426317,-0.888849,-1.38287,-1.75186,-1.96828,-2.04171,-2.07992,-2.17873,-2.06577,-2.05447,-2.07647,-2.03524,-2.01443,-2.01409,-2.06169,-1.84189,-1.7313,-1.44387,-1.17142,-0.869902,-0.670771,-0.597626,-0.573868,-0.683055,-0.685088,-0.664017,4
-0.531636,-0.531346,-0.533545,-0.535976,-0.536343,-0.543598,-0.658866,-0.543225,-0.659033,-0.540291,-0.526155,-0.526724,-0.523071,-0.502492,-0.507117,-0.506985,-0.511188,-0.506923,-0.505706,-0.50417,-0.507623,-0.491333,-0.496422,-0.495991,-0.49939,-0.497279,-0.48954,-0.498252,-0.502462,-0.508794,-0.511318,-0.510706,-0.492373,-0.507345,-0.519683,-0.527102,-0.531169,-0.492485,-0.514832,-0.527268,-0.55029,-0.528387,-0.517274,-0.50782,-0.54765,-0.555779,-0.519391,-0.522232,-0.526392,-0.543082,-0.540549,3
0.335704,0.327496,0.335447,0.332785,0.330273,0.333267,0.340208,-0.539462,-0.875166,-1.07285,-1.33044,-1.60938,-1.92026,-1.90666,-2.11414,-2.05457,-2.03353,-1.98759,-1.88632,-1.89672,-1.94494,-1.8833,-1.87444,-1.94928,-1.60736,-1.05298,-0.598805,-0.123642,0.338434,0.544455,0.571787,0.387244,0.301816,0.561489,0.516202,0.499552,0.465061,0.551856,0.164436,0.310158,0.0311102,-0.355906,-0.531421,-0.713882,-0.7289,-0.716753,-0.696448,-0.644543,-0.62562,-0.619016,-0.62352,5
-0.411614,-0.414309,-0.469108,-0.458497,-0.454544,-0.404415,-0.468829,-0.471275,-0.369598,-0.359469,-0.436141,-0.411951,-0.315651,-0.313351,-0.320268,-0.323525,-0.323462,-0.324004,-0.320832,-0.31812,-0.317825,-0.320493,-0.319442,-0.320631,-0.320955,-0.325149,-0.33169,-0.326243,-0.337677,-0.349614,-0.434378,-0.430284,-0.420121,-0.41374,-0.416077,-0.343139,-0.349459,-0.349046,-0.337505,-0.336506,-0.346814,-0.340109,-0.345786,-0.349573,-0.353,-0.432727,-0.356777,-0.433848,-0.428835,-0.362735,-0.36165,1
0.476195,0.475303,0.478991,0.515923,0.487233,0.478874,0.387584,0.384662,0.472351,0.46859,0.373652,0.34544,0.28727,-0.661274,-0.749393,-0.728099,-0.587339,-0.371381,-0.178052,0.0232265,0.161182,0.17073,0.188289,0.148802,0.388882,0.436194,0.334454,0.320375,0.324026,0.314342,0.227821,0.171815,0.296443,-0.033665,-0.108247,-0.247688,-0.359546,-0.365527,-0.383697,-0.38399,-0.381792,-0.32685,-0.325562,-0.327164,-0.3465,-0.338147,-0.322415,-0.334723,-0.345746,-0.354537,-0.353796,6
-0.61914,-0.552848,-0.552919,-0.5541,-0.675102,-0.541954,-0.561086,-0.512221,-0.520391,-0.51581,-0.521175,-0.520428,-0.47466,-0.474719,-0.472311,-0.461221,-0.458619,-0.448326,-0.447448,-0.435898,-0.430914,-0.41966,-0.425026,-0.422255,-0.43244,-0.431043,-0.429675,-0.44354,-0.439707,-0.448773,-0.449821,-0.458192,-0.464806,-0.475979,-0.478159,-0.480328,-0.487639,-0.501075,-0.499952,-0.525129,-0.54968,-0.671751,-0.655369,-0.671523,-0.659047,-0.656618,-0.49589,-0.491961,-0.489761,-0.505831,-0.507101,3
-0.44718,-0.446573,-0.443021,-0.439841,-0.440522,-0.434082,-0.445142,-0.444241,-0.445156,-0.446233,-0.444553,-0.444183,-0.447371,-0.444969,-0.447344,-0.443226,-0.434987,-0.436606,-0.431886,-0.429349,-0.415567,-0.411978,-0.412009,-0.411224,-0.397983,-0.387034,-0.371633,-0.3481,-0.347991,-0.36738,-0.371105,-0.322891,-0.338558,-0.370454,-0.382302,-0.370773,-0.363968,-0.364004,-0.362567,-0.368365,-0.360653,-0.369703,-0.373718,-0.381159,-0.38995,-0.402162,-0.410145,-0.411793,-0.413116,-0.41427,-0.41487,2
-0.635622,-0.568671,-0.664898,-0.556287,-0.647571,-0.651846,-0.65803,-0.664909,-0.655709,-0.655316,-0.656753,-0.660888,-0.666194,-0.538495,-0.873955,-0.942774,-0.9805,-1.00016,-0.93186,-0.803698,-0.638266,-0.443602,-0.149773,0.234936,0.418823,0.39001,0.344286,0.328658,0.388119,0.316697,0.314384,0.323499,0.310654,0.348146,0.471251,0.564888,-0.2619,-0.731299,-0.874128,-1.07067,-1.12331,-1.13097,-1.05922,-0.905436,-0.468996,-0.486134,-0.481715,-0.479206,-0.480796,-0.481314,-0.479642,6
-0.635067,-0.633994,-0.633752,-0.648402,-0.648701,-0.632859,-0.640256,-0.64937,-0.649375,-0.640854,-0.652336,-0.651193,-0.649225,-0.646606,-0.641976,-0.638918,-0.623509,-0.620324,-0.624059,-0.642762,-0.651941,-0.647574,-0.651988,-0.627726,-0.428026,-0.570762,-0.541912,-0.545384,-0.536034,-0.531624,-0.530124,-0.535166,-0.520383,-0.513937,-0.499752,-0.510936,-0.485321,-0.488691,-0.501478,-0.503217,-0.515438,-0.540383,-0.547009,-0.540366,-0.534912,-0.498297,-0.337868,-0.498095,-0.514231,-0.54187,-0.564004,1
-0.820099,-0.814874,-0.805345,-0.805676,-0.787132,-0.79638,-0.803133,-0.817629,-0.929744,-1.1111,-1.31848,-1.54743,-1.65058,-1.58963,-1.47792,-1.26001,-1.02326,-0.779768,-0.469347,-0.236106,0.129113,0.231695,0.467868,0.68798,0.695379,0.659164,0.660636,0.707556,0.712753,0.69172,0.709914,0.650353,-0.0756326,-0.386389,-0.779177,-1.10444,-1.34796,-1.55458,-1.7384,-1.83552,-1.83008,-2.07411,-2.10468,-2.06413,-2.04104,-1.86853,-1.57231,-1.47934,-1.5103,-1.31837,-1.16529,4
-0.415511,-0.417905,-0.413309,-0.432797,-0.415769,-0.426371,-0.429432,-0.436149,-0.427469,-0.427855,-0.410197,-0.404603,-0.388962,-0.392172,-0.42508,-0.56037,-0.680073,-0.889485,-1.01686,-1.20249,-1.24072,-1.21903,-1.15567,-0.844589,-0.54709,0.0617238,0.28243,0.563433,0.65736,0.407965,0.427458,0.42704,0.44508,0.350858,0.334715,0.334501,0.336427,0.172371,0.342923,0.44866,0.0041816,0.217771,-0.00832793,-0.177537,-0.443168,-0.624402,-0.726619,-0.695766,-0.620453,-0.464891,-0.468579,6
-0.642182,-0.647123,-0.673507,-0.665031,-0.663639,-0.663935,-0.66461,-0.660261,-0.658316,-0.63451,-0.648898,-0.678477,-0.658702,-0.650175,-0.65075,-0.655192,-0.625586,-0.587917,-0.59509,-0.57685,-0.560559,-0.567625,-0.568646,-0.556641,-0.54945,-0.579609,-0.523919,-0.516282,-0.530639,-0.502313,-0.521221,-0.538681,-0.560876,-0.571298,-0.597288,-0.603765,-0.592046,-0.597483,-0.602363,-0.605063,-0.595978,-0.595648,-0.603539,-0.600533,-0.63719,-0.619726,-0.613428,-0.595792,-0.60998,-0.598235,-0.586525,3
