@relation AALTDChallenge15

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
0.577993,0.576627,0.576456,0.579362,0.626759,0.670219,0.731736,0.710177,0.628153,0.452838,0.270444,0.0230997,-0.0150052,0.0653591,-0.218486,-0.297384,-0.313211,-0.32219,-0.328879,-0.305258,-0.280722,0.0658463,0.4911,0.650812,1.02467,1.37893,1.64373,1.53279,1.65893,1.64593,1.59838,1.56754,1.6068,1.59994,1.61575,1.6626,1.50761,1.42015,1.2262,1.09431,0.929795,0.663937,0.561915,0.501919,0.484961,0.495581,0.505991,0.504966,0.514186,0.555468,0.558496,4
0.619648,0.619756,0.619872,0.61999,0.62019,0.620724,0.621043,0.621191,0.621707,0.622641,0.6254,0.643664,0.713273,0.930046,1.09054,1.23359,1.39099,1.48905,1.56738,1.60133,1.76475,1.77103,1.77362,1.75978,1.75406,1.75216,1.75309,1.75669,1.75176,1.66345,1.58387,1.55901,1.51378,1.4962,1.37562,1.22632,1.10995,0.997749,0.874372,0.802204,0.727778,0.691233,0.644446,0.638865,0.635732,0.640123,0.641761,0.644564,0.647097,0.648135,0.647349,3
0.61787,0.61767,0.617564,0.617524,0.617435,0.617265,0.62151,0.6701,0.842662,1.0881,1.30621,1.50401,1.62249,1.70357,1.70659,1.70689,1.68483,1.65348,1.64147,1.64069,1.64256,1.64607,1.66168,1.67955,1.69233,1.67669,1.6111,1.43427,1.25384,1.05386,0.871098,0.664091,0.598578,0.598925,0.601676,0.603783,0.604495,0.606932,0.611402,0.615152,0.615671,0.615203,0.614497,0.614309,0.615143,0.615781,0.617198,0.617031,0.617287,0.616619,0.617108,3
0.621333,0.61621,0.609253,0.613341,0.613307,0.654101,0.691862,0.804062,0.998569,1.15891,1.16416,1.06696,0.952873,0.491258,0.34711,-0.202551,-0.465011,-0.410225,-0.380824,-0.441555,-0.456069,-0.0145841,-0.405325,-0.302792,0.141826,0.512989,0.907393,1.26836,1.52425,1.6576,1.721,1.70428,1.70333,1.64478,1.55184,1.64306,1.62745,1.62649,1.63148,1.65322,1.62254,1.46055,1.30089,1.07141,0.826176,0.682861,0.607384,0.58544,0.552829,0.556177,0.550226,4
0.796748,0.802066,0.804656,0.806439,0.788555,0.790513,0.796537,0.812515,0.990979,1.2245,1.44887,1.58671,1.73648,1.84251,1.87044,1.8629,1.86243,1.86343,1.93499,1.93286,1.87434,1.88427,1.90944,1.9185,1.92282,1.86926,1.83715,1.83384,1.84316,1.81189,1.70371,1.59417,1.44549,1.34831,1.11336,1.00616,0.877519,0.797107,0.767989,0.770666,0.771652,0.763156,0.756984,0.752803,0.748902,0.762697,0.781651,0.782884,0.791917,0.794787,0.789795,3
0.602507,0.593174,0.594939,0.588969,0.586586,0.587334,0.587625,0.602638,0.688802,0.847118,1.11402,1.42242,1.60198,1.72152,1.69033,1.6214,1.59645,1.7226,1.52967,1.55184,1.55509,1.56468,1.57671,1.54062,1.42167,1.08519,0.780056,0.469456,-0.186723,-0.236732,-0.403401,-0.436456,-0.433293,-0.331143,-0.325797,-0.348391,-0.355877,-0.157611,0.26261,0.0839202,-0.043322,0.447587,0.563607,0.707933,0.73119,0.741274,0.731946,0.699424,0.655435,0.628841,0.622474,5
0.658217,0.6748,0.69276,0.676511,0.702911,0.803806,1.1038,1.29536,1.54963,1.79338,1.65989,1.73658,1.59267,1.4132,1.20379,1.08403,0.953264,0.912208,0.880619,0.887108,0.895289,0.981614,1.15896,1.27701,1.48949,1.59632,1.51805,1.49852,1.3954,1.20537,1.11186,0.951697,0.875667,0.803227,0.76061,0.722966,0.739715,0.703062,0.692325,0.700822,0.710331,0.716365,0.698483,0.702289,0.697305,0.697503,0.696351,0.709523,0.682469,0.679733,0.676366,1
0.623667,0.621352,0.624022,0.625523,0.620033,0.622695,0.62414,0.621124,0.62162,0.614965,0.629481,0.651334,0.805617,1.00089,1.18295,1.25087,1.23332,1.02642,0.871939,0.67393,0.512993,0.343699,0.203225,0.0902355,0.150755,0.110114,0.127413,0.129306,0.128411,0.138619,0.116822,0.103166,0.00412534,0.00479674,0.376028,0.36679,0.544645,0.597902,0.623152,0.646115,0.643064,0.640655,0.626952,0.626459,0.62379,0.623963,0.623814,0.622591,0.62363,0.62481,0.625057,6
0.761109,0.75185,0.770619,0.77031,0.753061,0.755205,0.774683,0.773512,0.791144,0.968897,1.22295,1.42966,1.53736,1.64595,1.71926,1.74286,1.73999,1.73283,1.82302,1.80744,1.79915,1.79099,1.7891,1.78934,1.79549,1.79577,1.79456,1.81056,1.81695,1.83272,1.79719,1.64089,1.55839,1.35477,1.26277,1.15111,0.957494,0.897556,0.835413,0.812102,0.817471,0.807644,0.798477,0.797094,0.795787,0.77789,0.77712,0.782584,0.76252,0.766023,0.774396,3
0.607796,0.612146,0.607227,0.604913,0.612803,0.613283,0.611951,0.617257,0.620757,0.614798,0.618843,0.61396,0.619165,0.622112,0.62577,0.632538,0.66295,0.815104,1.00223,1.23788,1.50257,1.6443,1.70519,1.70615,1.69693,1.68327,1.65057,1.63582,1.62517,1.61822,1.61563,1.61839,1.67568,1.7303,1.67176,1.68982,1.71476,1.68874,1.59546,1.4716,1.38402,1.21194,1.0449,0.835746,0.671264,0.599819,0.604524,0.600023,0.598304,0.616568,0.62129,2
0.545969,0.54585,0.545374,0.545859,0.545438,0.545184,0.545283,0.546206,0.546137,0.546849,0.5463,0.545827,0.575178,0.727008,0.915126,1.0422,1.13398,1.18219,1.07227,0.996272,0.846783,0.770434,0.633948,0.528491,0.464207,0.425574,0.418474,0.397022,0.286763,0.420756,0.2959,0.296597,0.295964,0.403311,0.486151,0.58036,0.770751,1.01271,1.2072,1.32075,1.38189,1.29124,1.12161,0.88157,0.537897,0.592259,0.588714,0.582434,0.58065,0.578064,0.577504,6
0.659456,0.659302,0.662152,0.665597,0.665444,0.665353,0.665823,0.667154,0.665983,0.667418,0.668893,0.668324,0.667089,0.668987,0.667264,0.668763,0.669854,0.671495,0.671779,0.671214,0.671902,0.669169,0.672017,0.681604,0.769787,0.858753,0.941648,1.12782,1.28418,1.45115,1.50323,1.54781,1.57454,1.60071,1.50414,1.39334,1.3103,1.18751,1.02867,0.934595,0.772226,0.720035,0.640724,0.630026,0.651852,0.729677,0.850068,0.94295,1.03751,1.18761,1.28357,1
0.814731,0.818694,0.815733,0.820564,0.815637,0.811955,0.808759,0.806607,0.865707,1.0269,1.17799,1.48611,1.56278,1.62011,1.61126,1.45374,1.29176,1.02477,0.778656,0.571187,0.25757,0.013503,-0.0435466,0.0353703,0.0981293,-0.0862132,-0.0622265,0.000435203,-0.00928352,-0.0147879,0.00426357,0.379071,0.220089,0.593974,0.927964,1.29181,1.4916,1.61521,1.71484,1.73474,1.73359,1.72816,1.75153,1.73954,1.72251,1.68379,1.63242,1.5843,1.39768,1.2514,1.14631,4
0.606335,0.606966,0.606598,0.606615,0.607025,0.606627,0.606867,0.60645,0.602795,0.60327,0.603864,0.60382,0.603821,0.603667,0.609322,0.654934,0.699589,0.86238,1.02155,1.26781,1.33138,1.35773,1.46187,1.25861,1.10263,0.819862,0.794075,0.690921,0.691031,0.665194,0.594925,0.516946,0.545656,0.533253,0.532083,0.575336,0.53011,0.54056,0.622081,0.666942,0.716157,0.766863,0.897632,1.02722,1.26452,1.3774,1.39996,1.16237,0.984585,0.85431,0.723575,6
