@relation AALTDChallenge9

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute target {1,2,3,4,5,6}

@data
0.599967,0.597535,0.597007,0.599099,0.606181,0.620752,0.630438,0.631059,0.628942,0.587418,0.607909,0.547169,0.670507,0.675995,0.652479,0.645065,0.63758,0.638319,0.638376,0.641868,0.689039,0.841067,0.949251,1.05086,1.08108,1.11388,1.15404,1.06287,1.09324,1.11358,1.07277,1.07492,1.07096,1.04556,1.04883,1.02973,1.01339,0.955068,0.858099,0.726155,0.653366,0.514593,0.48107,0.448322,0.446156,0.463632,0.472489,0.478672,0.48342,0.524973,0.529075,4
0.622368,0.622228,0.622004,0.621909,0.62194,0.622165,0.622169,0.622187,0.622277,0.622866,0.624083,0.633585,0.666459,0.760445,0.840362,0.935638,1.00117,1.05239,1.06096,1.06603,1.08884,1.09258,1.09913,1.10518,1.10658,1.1068,1.10728,1.10716,1.10781,1.10441,1.08231,1.08698,1.06716,1.08448,1.0354,0.935642,0.836498,0.777446,0.725396,0.683098,0.655858,0.643379,0.633561,0.62502,0.621246,0.620114,0.62286,0.626455,0.629063,0.629925,0.630044,3
0.588525,0.588389,0.588164,0.588034,0.587961,0.587895,0.591413,0.605781,0.679733,0.794845,0.903771,1.01272,1.0653,1.11854,1.12035,1.12874,1.12377,1.10435,1.09497,1.09431,1.09446,1.095,1.10282,1.1106,1.11973,1.12025,1.08077,1.00613,0.909844,0.80324,0.726814,0.644481,0.629046,0.625051,0.623661,0.623547,0.623558,0.625842,0.628306,0.63096,0.631436,0.630371,0.62896,0.628775,0.629428,0.629564,0.630303,0.63019,0.630377,0.62965,0.629911,3
0.576847,0.576713,0.575015,0.575267,0.572163,0.555767,0.55537,0.60345,0.669051,0.735932,0.742775,0.719858,0.693227,0.657854,0.488811,0.42666,0.416066,0.494768,0.511493,0.499522,0.498777,0.498927,0.543953,0.673123,0.860327,0.92322,1.00912,0.990748,1.0444,1.13124,1.06356,1.06262,1.09694,1.10472,1.05441,1.04665,1.0652,1.05164,1.07669,1.12675,1.04172,0.982229,0.864771,0.703532,0.610663,0.49251,0.469339,0.450966,0.445467,0.468875,0.473101,4
0.717469,0.722515,0.725107,0.726653,0.709988,0.712092,0.718585,0.732054,0.7392,0.805694,0.92146,1.03315,1.13209,1.20802,1.2286,1.22231,1.22526,1.22629,1.22723,1.22669,1.23032,1.23135,1.23252,1.23342,1.23368,1.23272,1.22433,1.219,1.22251,1.20447,1.137,1.09408,1.02311,0.928382,0.842674,0.804451,0.781659,0.755953,0.725733,0.713202,0.709222,0.707487,0.704474,0.7024,0.697387,0.709375,0.726443,0.726608,0.733353,0.735488,0.729625,3
0.565788,0.563511,0.566447,0.563425,0.562701,0.565308,0.561813,0.55302,0.555835,0.642991,0.748535,0.927484,0.97446,1.02866,1.01578,1.07721,1.07072,1.05993,1.01579,1.0193,1.01473,1.00803,1.06541,1.02774,0.944125,0.858914,0.825328,0.832744,0.719642,0.73113,0.701845,0.452758,0.474741,0.599112,0.60196,0.57858,0.575925,0.589104,0.62979,0.653792,0.754156,0.769616,0.701586,0.692558,0.680418,0.672636,0.659091,0.631161,0.617,0.601345,0.590997,5
0.563137,0.578847,0.62441,0.573098,0.580253,0.58863,0.680733,0.754091,0.974406,1.02492,1.06151,1.16709,1.05679,1.0149,0.948621,0.944012,0.894231,0.885191,0.871083,0.877799,0.872283,0.895216,0.933735,0.943054,0.950486,0.976265,0.928801,0.916303,0.86423,0.672783,0.677916,0.550777,0.570156,0.555119,0.528569,0.533232,0.540172,0.530655,0.522615,0.533285,0.541465,0.545894,0.506828,0.50426,0.496528,0.494051,0.491025,0.487645,0.478008,0.474876,0.47124,1
0.655987,0.65454,0.656909,0.657284,0.652484,0.654248,0.65473,0.651429,0.653065,0.646365,0.653037,0.663446,0.71958,0.775214,0.883566,0.942466,1.00401,0.928027,0.848909,0.775825,0.630084,0.424672,0.383322,0.255421,0.275685,0.251211,0.234662,0.218095,0.222058,0.227312,0.242109,0.244469,0.335074,0.4316,0.712901,0.640364,0.659905,0.658053,0.647155,0.641682,0.64013,0.639244,0.638525,0.638319,0.635902,0.63609,0.636195,0.63512,0.635093,0.635567,0.636112,6
0.686236,0.683986,0.685054,0.683922,0.682476,0.68648,0.689228,0.689725,0.689616,0.705912,0.784164,0.874391,1.02571,1.07889,1.13288,1.14716,1.14728,1.15034,1.14791,1.14182,1.15119,1.15104,1.15213,1.14822,1.15271,1.15372,1.15252,1.16124,1.16346,1.17327,1.14151,1.10596,1.07515,0.96912,0.869725,0.797159,0.758668,0.741047,0.724603,0.714926,0.722741,0.71602,0.71113,0.710472,0.709724,0.706198,0.708814,0.71165,0.709472,0.714126,0.709018,3
0.660851,0.665588,0.661045,0.658518,0.66734,0.667738,0.666469,0.672385,0.676465,0.670297,0.674446,0.66977,0.675641,0.678501,0.681625,0.684252,0.681076,0.72112,0.775497,0.869498,1.01933,1.09978,1.13313,1.14813,1.16785,1.17025,1.15601,1.14088,1.13224,1.12731,1.12354,1.12261,1.13755,1.14365,1.13785,1.13519,1.12334,1.12276,1.08346,1.02435,0.993974,0.922314,0.838936,0.760406,0.707901,0.686188,0.679803,0.67316,0.669598,0.667562,0.671966,2
